image_id,label,old,tags,kol,sec
000165,2027-01-13,2027-01-13,,2027-01-13,3.1
000169,2026-03-18,2026-03-18,,2026-03-18,2.8
000172,2026-06-10,2026-06-10,2,2026-06-10,5.3
000175,2026-06-28,2026-06-28,2,2026-06-28,4.7
000178,2026-06-25,2026-06-25,,2026-06-25,4.3
000181,2026-09-08,2026-09-08,2,2026-09-08,2.4
000185,2028-03-15,2028-03-15,,2028-03-15,7.0
000189,2026-08-25,2026-08-25,,2026-08-25,6.2
000192,2026-06-24,2024-06-01,,2024-06-01,6.3
000196,2027-02-27,2027-02-27,,2027-02-27,3.8
000201,2027-03-30,2027-03-30,,2027-03-30,7.9
000204,2026-06-18,2026-06-18,,2026-06-18,5.6
000208,2026-04-13,NONE,,2026-04-13,3.9
000213,2026-03-20,2026-03-20,,2026-03-20,3.8
000218,2026-05-03,2026-05-03,,2026-05-03,4.2
000221,2026-07-15,2026-07-15,,2026-07-15,6.0
000225,2026-04-06,2026-04-06,,2026-04-06,7.0
000228,2025-10-20,2025-10-20,,2025-10-20,4.8
000232,2027-11-26,NONE,e,NONE,30.4
000236,2026-04-08,2026-04-08,,2026-04-08,6.3
000239,2026-07-10,2026-07-10,,2026-07-10,8.8
000242,2026-05-21,2025-09-22,2,2025-09-22,8.4
000245,2026-02-24,2026-02-24,2,2026-02-24,5.6
000249,2026-02-16,2026-02-16,,2026-02-16,6.2
000252,2026-07-09,2026-07-09,,2026-07-09,3.7
000256,2027-01-02,2027-01-02,,2027-01-02,2.7
000259,2025-11-09,2025-11-09,,2025-11-09,3.8
000262,2027-01-10,2027-01-10,b,2027-01-10,6.3
000265,2026-11-26,2026-11-26,,2026-11-26,2.9
000269,2026-05-15,2026-05-15,,2026-05-15,6.4
000272,2026-05-10,2026-05-10,,2026-05-10,3.4
000280,2026-03-23,2026-03-23,,2026-03-23,2.8
000283,2027-09-17,2027-09-17,,2027-09-17,3.6
000286,2027-03-11,2027-03-11,,2027-03-11,26.6
000289,2030-07-23,2030-07-23,,2030-07-23,4.0
000292,2026-02-13,2026-02-13,,2026-02-13,3.3
000296,2026-07-28,2026-07-28,,2026-07-28,3.8
000301,2027-04-09,2027-04-09,,2027-04-09,2.7
000304,2026-06-01,2026-06-01,,2026-06-01,4.4
000307,2025-11-14,2025-11-14,,2025-11-14,3.4
000312,2026-08-26,2026-08-26,,2026-08-26,4.3
000316,2027-03-01,2027-03-01,,2027-03-01,3.8
000320,2025-11-12,2025-11-12,2,2025-11-12,6.6
000324,2027-05-15,2027-05-15,,2027-05-15,6.3
000328,2025-12-25,2025-12-25,,2025-12-25,7.9
000331,2025-10-31,2025-10-31,,2025-10-31,6.8
000334,2026-03-15,2026-03-15,,2026-03-15,4.0
000337,2025-12-09,2025-12-09,,2025-12-09,3.6
000341,2026-04-29,2026-04-29,,2026-04-29,3.6
000345,2026-04-09,2026-04-09,,2026-04-09,5.1
000348,2026-04-02,2026-04-02,,2026-04-02,5.6
000352,2026-08-27,2026-08-27,,2026-08-27,5.7
000355,2028-06-17,2028-05-17,,2028-06-17,5.3
000359,2026-06-16,2026-06-16,,2026-06-16,7.9
000363,2026-04-21,2026-04-21,,2026-04-21,3.6
000366,2026-09-05,2026-09-05,,2026-09-05,5.0
000369,2027-06-25,2027-06-25,,2027-06-25,3.1
000372,2026-09-15,2026-09-15,,2026-09-15,3.5
000375,2026-05-31,2026-05-31,,2026-05-31,6.0
000378,2026-05-29,2026-05-29,2,2026-05-29,5.2
000381,2027-01-20,2027-01-20,,2027-01-20,3.6
000384,2026-09-08,2026-07-08,2,2026-07-08,3.2
000387,2027-01-21,2027-01-21,,2027-01-21,6.0
000392,2026-08-28,2026-08-28,2,2026-08-28,6.0
000396,2026-02-27,2026-02-27,,2026-02-27,4.2
000399,2027-01-31,2027-01-31,,2027-01-31,4.1
000403,2027-04-01,2027-04-01,,2027-04-01,10.7
000406,2026-08-27,NONE,2,NONE,32.0
000410,2027-04-13,2027-04-13,,2027-04-13,3.1
000414,2026-04-07,2026-04-07,,2026-04-07,3.0
000418,2026-09-08,2026-09-08,,2026-09-08,10.1
000421,2026-07-17,2026-07-17,,2026-07-17,3.0
000424,2026-03-28,2026-03-28,,2026-03-28,12.2
000427,2027-04-01,2027-04-01,,2027-04-01,4.3
000431,2026-03-17,2026-03-17,,2026-03-17,7.0
000435,2026-07-14,2026-07-14,,2026-07-14,4.4
000438,2026-02-19,NONE,t,NONE,31.3
000442,2025-11-30,2025-11-30,,2025-11-30,4.0
000445,2026-07-17,2026-07-17,,2026-07-17,23.1
000449,2026-01-28,2026-01-28,,2026-01-28,8.6
000452,2026-03-25,2025-09-NONE,2,NONE,40.8
000455,2026-02-10,2026-02-10,2,2026-02-10,3.1
000461,2026-11-28,2026-11-28,,2026-11-28,3.8
000465,2027-07-30,2027-07-30,t,2027-07-30,4.2
000468,2026-04-06,NONE,?,NONE,25.1
000471,2027-01-08,2027-01-08,,2027-01-08,6.1
000476,2026-07-06,2026-07-06,,2026-07-06,2.1
000479,2026-05-22,2026-05-22,,2026-05-22,3.6
000482,2026-11-14,2025-01-02,b,2025-01-02,13.7
000485,2027-09-17,NONE,,NONE,23.9
000490,2025-11-27,2025-11-27,,2025-11-27,1.2
000495,2026-02-19,2026-02-01,2,2028-08-09,61.7
000498,2026-03-07,2026-03-07,,2026-03-07,2.8
000502,2026-06-20,2026-06-20,,2026-06-20,6.4
000505,2026-03-02,NONE,,NONE,45.1
000510,2026-09-03,2026-09-03,,2026-09-03,9.5
000513,2026-09-03,2026-09-03,,2026-09-03,3.8
000517,2026-09-25,2026-09-25,,2026-09-25,4.5
000520,2026-09-15,2026-09-15,,2026-09-15,5.9
000523,2026-03-23,2026-03-23,2,2026-03-23,3.7
000527,2025-10-12,NONE,,NONE,44.6
000531,2026-02-28,2026-02-28,,2026-02-28,3.6
000534,2027-01-29,2027-01-29,,2027-01-29,16.5
000538,2026-02-06,2026-02-06,,2026-02-06,8.4
000541,2026-03-22,2026-03-22,,2026-03-22,2.3
000545,2027-07-09,2027-07-09,,2027-07-09,6.4
000548,2026-05-26,2026-05-26,,2026-05-26,6.3
000551,2026-12-19,2026-12-19,,2026-12-19,6.6
000554,2027-09-17,2027-09-17,,2027-09-17,2.8
000557,2026-08-12,2026-08-12,,2026-08-12,6.1
000560,2027-07-13,2027-07-13,,2027-07-13,8.6
000563,2026-01-10,NONE,,2026-01-10,29.8
000566,2026-09-17,2026-09-17,,2026-09-17,3.8
000569,2025-11-02,2025-11-02,,2025-11-02,3.6
000572,NONE-10-15,NONE-10-15,,NONE-10-15,21.6
000575,NONE-10-14,NONE,,NONE,37.8
000578,2026-03-04,2026-03-04,,2026-03-04,4.3
000582,2025-11-21,2025-01-21,,2025-01-21,9.1
000585,2026-05-16,2020-02-02,,2020-02-02,12.7
000588,2025-11-28,2025-11-28,,2025-11-28,5.5
000591,2026-07-27,2026-07-27,,2026-07-27,6.8
000594,2026-08-25,2025-08-26,2,2026-08-25,7.2
000597,2026-09-02,2026-09-02,2,2026-09-02,4.2
000600,2026-08-31,2025-09-01,,2026-08-31,4.0
000603,2026-09-24,NONE,,NONE,37.5
000606,2026-10-01,2026-10-01,,2026-10-01,14.3
000609,2027-06-11,2027-06-11,,2027-06-11,4.4
000612,2026-05-07,2026-05-07,,2026-05-07,2.7
000616,2026-09-10,2026-09-10,,2026-09-10,2.3
000621,2026-08-25,2026-08-25,,2026-08-25,2.0
000624,2027-06-15,2027-06-15,2,2027-06-15,3.9
000627,2026-10-06,NONE,2,NONE,35.5
000632,2025-12-28,2025-12-28,,2025-12-28,3.1
000636,2026-03-09,2026-03-09,,2026-03-09,2.8
000641,2026-09-02,2026-09-02,,2026-09-02,3.8
000648,2028-08-25,NONE,,NONE,39.3
000651,2026-06-25,2026-06-25,,2026-06-25,3.5
000654,2028-07-02,2028-07-02,,2028-07-02,3.7
000657,2026-07-27,2026-07-27,,2026-07-27,3.6
000660,2026-02-28,2026-02-28,,2026-02-28,4.7
000664,2026-02-20,2026-02-20,,2026-02-20,3.4
000669,2026-09-02,2026-09-02,2,2026-09-02,3.8
000672,2026-02-08,2026-02-08,,2026-02-08,3.8
000676,2026-06-10,2026-06-10,,2026-06-10,2.3
000679,2027-09-17,2027-09-17,,2027-09-17,7.1
000683,2026-03-11,2026-03-11,,2026-03-11,2.9
000686,2026-10-12,2025-10-12,2,2025-10-12,7.1
000691,2026-09-22,2026-09-22,2,2026-09-22,4.9
000694,2026-09-01,2026-09-01,,2026-09-01,2.9
000700,2025-10-24,2025-10-24,,2025-10-24,3.1
000705,2026-06-29,2026-06-29,,2026-06-29,3.3
000709,2025-10-14,2025-10-14,,2025-10-14,2.2
000714,2026-03-12,2026-03-12,d,2026-03-12,1.8
000717,2025-10-12,2025-10-12,,2025-10-12,8.9
000720,2026-02-28,2026-02-28,,2026-02-28,2.8
000723,2026-05-10,NONE,,NONE,22.3
000726,2026-09-16,2026-09-16,,2026-09-16,2.9
000730,2026-02-26,2026-02-26,,2026-02-26,2.3
000733,2026-03-24,2026-03-NONE,,2026-03-24,3.8
000737,2026-03-04,2026-03-04,,2026-03-04,3.2
000742,2026-05-01,2026-05-01,,2026-05-01,3.3
000745,2026-01-10,2026-01-10,,2026-01-10,4.2
000748,2027-01-22,2027-01-22,,2027-01-22,3.6
000754,2026-05-24,2026-05-24,,2026-05-24,5.3
000758,2026-03-11,2026-03-11,,2026-03-11,3.6
000761,NONE-11-11,NONE-11-11,,NONE-11-11,3.4
000764,2026-03-12,NONE,,NONE,23.7
000767,2026-03-12,2026-03-NONE,b,2026-03-NONE,9.5
000770,2030-04-NONE,NONE,,NONE,20.0
000773,NONE-12-10,NONE-12-10,2,NONE-12-10,9.2
000776,2026-01-09,2026-01-09,,2026-01-09,3.0
000779,2026-06-03,2026-06-03,,2026-06-03,8.1
000783,2025-12-21,2025-12-21,,2025-12-21,3.3
000789,NONE-12-19,NONE-12-19,,NONE-12-19,3.2
000794,2026-10-27,2026-10-27,,2026-10-27,3.1
000798,NONE-12-20,2024-02-24,,2024-02-24,3.1
000802,2026-07-03,2026-07-03,,2026-07-03,7.4
000807,2026-05-29,2026-05-29,,2026-05-29,2.9
000810,2026-03-31,2026-03-31,,2026-03-31,3.3
000815,2026-06-22,2026-06-22,,2026-06-22,2.4
000819,2026-05-18,2026-05-18,,2026-05-18,5.7
000824,NONE-12-18,NONE-12-18,2,NONE-12-18,8.0
000828,NONE-12-21,NONE-12-21,,NONE-12-21,4.5
000831,2026-07-16,2026-07-16,2,2026-07-16,6.8
000835,2026-02-02,2026-02-02,,2026-02-02,3.7
000842,2026-07-03,2026-07-03,,2026-07-03,6.6
000847,2026-05-28,2026-05-28,,2026-05-28,4.7
000851,2026-06-30,2026-06-30,,2026-06-30,3.6
000855,2026-08-25,2026-08-25,2,2026-08-25,3.5
000858,2021-10-28,2021-10-28,,2021-10-28,5.8
000861,2022-07-23,2022-07-23,,2022-07-23,4.5
000866,2021-09-25,2021-09-25,,2021-09-25,2.8
000870,2021-10-15,2021-10-15,,2021-10-15,4.2
000874,2021-03-22,2021-03-22,,2021-03-22,31.4
000877,2023-04-03,NONE,d,NONE,30.7
000880,2021-05-11,2020-07-15,2,2021-05-11,8.0
000883,2021-07-03,2021-01-04,,2021-01-04,3.4
000886,2021-07-09,2020-01-10,,2020-01-10,3.1
000889,2021-05-27,2021-05-27,,2021-05-27,3.4
000892,2022-02-07,2022-02-07,,2022-02-07,3.8
000895,2021-06-02,2021-06-02,,2021-06-02,4.4
000899,2022-09-02,2022-09-02,,2022-09-02,15.2
000903,2021-08-31,2021-08-31,,2021-08-31,4.6
000906,2022-01-NONE,2022-10-15,,2022-10-15,3.7
000910,2021-09-20,2021-09-20,,2021-09-20,2.3
000913,2021-10-19,2021-10-19,,2021-10-19,4.9
000916,2022-06-06,NONE,,NONE,47.9
000920,2022-03-11,2022-03-11,,2022-03-11,6.3
000924,NONE-02-02,2018-02-02,,2018-02-02,5.4
000927,2021-08-23,2021-01-08,,2021-08-23,4.5
000930,2021-07-29,2021-07-29,,2021-07-29,4.0
000933,2021-05-26,NONE,,NONE,15.7
000937,2022-06-11,2022-06-11,,2022-06-11,3.2
000941,2021-07-02,2021-07-02,,2021-07-02,3.8
000946,2021-09-30,2021-09-30,,2021-09-30,2.4
000949,2021-10-24,2021-10-24,2,2021-10-24,15.1
000952,2021-04-05,2021-04-05,,2021-04-05,2.9
000955,2022-01-25,2022-01-03,,2022-01-03,2.9
000959,2022-07-19,2022-07-19,,2022-07-19,8.7
000963,2023-11-14,2023-11-14,,2023-11-14,3.9
000966,2021-08-10,2021-08-10,,2021-08-10,6.3
000969,2022-06-30,2022-06-30,,2022-06-30,8.2
000973,2022-12-02,NONE,,NONE,22.0
000977,2021-11-03,2020-11-03,,2020-11-03,9.8
000981,2021-08-08,2021-08-08,,2021-08-08,4.0
000984,2021-08-20,2021-08-20,,2021-08-20,6.1
000989,2020-07-21,NONE,,NONE,47.5
000992,2021-03-04,2021-03-04,,2021-03-04,11.8
000995,NONE-02-18,NONE,,NONE,11.8
000998,2021-11-11,2021-11-11,2,2021-11-11,5.7
001002,2022-08-24,2022-08-NONE,b,2022-08-NONE,7.1
001006,2022-06-29,2022-06-NONE,2,2022-06-29,3.3
001010,2021-08-09,2021-08-09,,2021-08-09,3.5
001014,2022-01-11,2022-01-11,,2022-01-11,3.4
001017,2021-02-21,2021-02-21,b,2021-02-21,9.3
001020,2020-02-27,2020-02-27,,2020-02-27,4.3
001024,2021-07-13,2021-07-13,,2021-07-13,4.2
001027,2020-09-08,2020-09-08,,2020-09-08,2.7
001031,2022-10-NONE,2022-10-01,,2022-10-01,6.6
001035,2021-10-07,2020-07-07,2,2020-07-07,22.4
001038,2021-12-28,2021-12-28,,2021-12-28,2.5
001041,2022-04-15,2022-04-15,,2022-04-15,2.9
001044,2021-04-30,2021-04-30,,2021-04-30,2.7
001047,2021-05-12,2021-05-12,,2021-05-12,2.5
001051,2022-12-20,2022-12-20,,2022-12-20,6.3
001054,2022-09-01,2022-09-01,,2022-09-01,5.6
001058,2021-10-14,2021-10-14,,2021-10-14,2.3
001063,2022-01-04,2022-01-04,2,2022-01-04,4.1
001066,2022-05-04,2022-05-04,,2022-05-04,7.2
001069,2021-03-15,2021-03-10,,2021-03-10,4.2
001073,2023-09-18,2023-09-18,,2023-09-18,6.0
001076,2021-07-31,2031-07-21,,2031-07-21,3.9
001080,2021-10-13,2021-10-13,,2021-10-13,7.1
001083,2021-07-09,2021-07-09,,2021-07-09,5.4
001086,2023-10-09,2023-10-09,,2023-10-09,3.6
001089,2023-08-05,2023-08-05,,2023-08-05,7.4
001093,2021-05-25,2021-05-25,,2021-05-25,5.5
001096,2021-06-11,2021-11-06,2,2021-11-06,7.4
001100,2021-03-14,2021-03-14,2,2021-03-14,5.9
001103,2021-03-14,NONE-03-14,,2021-03-14,10.9
001106,2021-03-27,2021-03-27,,2021-03-27,4.0
001109,2021-03-22,2021-03-22,,2021-03-22,3.1
001112,2022-07-12,2022-07-12,,2022-07-12,2.9
001115,2022-01-12,2022-01-12,,2022-01-12,4.7
001119,2021-12-26,2021-12-16,,2021-12-16,2.4
001122,2023-01-10,2023-01-10,,2023-01-10,8.9
001125,2021-12-28,2021-12-21,2,2021-12-21,4.1
001128,2021-06-10,2021-12-10,2,2021-12-10,5.4
001131,NONE-02-12,NONE-02-12,,NONE-02-12,9.6
001134,2021-03-03,2021-03-03,,2021-03-03,6.4
001137,2021-07-17,2021-07-17,,2021-07-17,5.5
001140,2021-02-28,2021-02-28,,2021-02-28,4.4
001144,2021-05-25,2021-05-25,,2021-05-25,3.4
001147,2021-12-13,2021-12-13,2,2021-12-13,9.3
001150,2021-09-18,2021-09-18,,2021-09-18,5.8
001154,2021-09-21,2021-09-21,,2021-09-21,30.2
001157,2021-02-07,2021-02-07,,2021-02-07,2.9
001160,2021-04-23,2021-04-23,,2021-04-23,2.4
001163,2021-12-06,2021-12-06,,2021-12-06,2.9
001167,2022-01-20,2022-08-02,,2022-08-02,27.2
001171,2022-01-18,2022-01-18,,2022-01-18,3.6
001174,2021-03-14,2021-03-14,,2021-03-14,4.1
001177,2021-12-01,NONE,,NONE,21.8
001181,2022-04-14,2022-04-14,,2022-04-14,2.8
001184,2021-10-08,2021-10-08,,2021-10-08,3.3
001189,2019-06-28,2019-06-28,2,2019-06-28,6.0
001192,2020-12-08,2020-12-08,d,2020-12-08,21.2
001196,2021-10-18,2021-10-18,,2021-10-18,7.7
001199,2021-10-20,2021-10-20,2,2021-10-20,4.5
001203,2023-02-28,2023-02-28,,2023-02-28,4.9
001206,2021-05-NONE,NONE-05-21,,NONE-05-21,3.9
001209,2021-08-03,2021-08-03,,2021-08-03,3.1
001212,2021-07-03,2021-07-03,,2021-07-03,5.9
001215,2021-06-13,2021-06-13,,2021-06-13,12.2
001219,2021-01-14,2021-01-14,,2021-01-14,2.0
001222,2021-11-10,2021-11-10,,2021-11-10,4.0
001225,2022-06-27,2022-06-27,2,2022-06-27,11.3
001228,2022-01-11,2021-01-12,2,2022-01-11,4.5
001231,2021-05-05,2021-05-05,,2021-05-05,3.1
001234,2021-03-09,2021-03-09,,2021-03-09,3.1
001239,2020-12-19,2020-12-19,,2020-12-19,5.3
001243,2023-12-31,2023-12-31,,2023-12-31,4.6
001246,2022-01-19,2022-01-19,2,2022-01-19,8.8
001249,2021-07-15,2021-07-15,,2021-07-15,12.4
001252,2021-08-19,2021-08-19,,2021-08-19,2.9
001255,2019-09-13,2019-09-13,,2019-09-13,2.6
001258,2022-03-15,2022-03-15,,2022-03-15,15.8
001262,2021-03-25,NONE,,NONE,17.6
001265,2022-06-NONE,2022-06-NONE,,2022-06-NONE,4.1
001268,2022-09-05,2022-09-05,,2022-09-05,6.6
001272,2023-07-08,2023-07-08,,2023-07-08,3.2
001276,2021-11-04,2021-11-04,,2021-11-04,3.5
001279,2022-10-09,2022-10-09,,2022-10-09,3.2
001282,2025-04-01,2025-04-01,,2025-04-01,7.1
001285,2022-11-21,2022-11-21,,2022-11-21,9.3
001292,2022-11-05,2022-11-05,2,2022-11-05,32.2
001295,2021-11-NONE,2021-12-11,,2021-12-11,5.3
001298,2021-06-24,2021-06-24,,2021-06-24,3.2
001302,2021-11-29,2029-11-21,d,2029-11-21,5.2
001305,2021-04-12,2021-04-01,,2021-04-12,8.8
001308,2022-11-06,NONE,,NONE,15.8
001311,2022-10-20,2022-10-20,,2022-10-20,3.3
001314,2022-01-15,2022-01-15,,2022-01-15,4.8
001317,2022-12-07,2022-12-07,2,2022-12-07,10.6
001321,2022-02-15,2022-02-15,,2022-02-15,16.4
001326,2021-07-19,2021-07-19,,2021-07-19,9.6
001330,2021-03-05,2022-03-05,,2022-03-05,3.6
001334,2021-10-26,2021-10-26,,2021-10-26,6.9
001338,2021-06-08,2021-06-08,,2021-06-08,9.0
001341,2021-11-25,2021-11-25,2,2021-11-25,4.9
001344,2021-08-10,2022-11-02,,2022-11-02,8.8
001348,2021-10-31,2021-01-10,,2021-01-10,5.7
001351,2021-06-09,2021-06-09,,2021-06-09,3.5
001354,2022-07-06,2022-07-06,,2022-07-06,3.5
001358,2020-12-NONE,2020-12-NONE,,2020-12-NONE,10.0
001362,2021-04-NONE,2021-10-13,,2021-10-13,7.1
001366,2021-09-29,2021-09-29,2,2021-09-29,10.9
001369,2025-09-21,2025-09-21,,2025-09-21,9.2
001372,2022-03-07,2022-03-07,,2022-03-07,4.4
001375,2022-05-NONE,2022-05-NONE,,2022-05-NONE,6.2
001378,NONE,2021-01-22,,2021-01-22,5.5
001381,2021-04-09,2021-01-04,,2021-04-09,6.6
001384,2018-09-NONE,2018-09-NONE,,2018-09-NONE,8.7
001388,2021-07-17,2021-07-NONE,,2021-07-NONE,7.7
001391,2021-02-25,2021-12-01,,2021-12-01,4.1
001394,2021-09-01,NONE-11-08,,NONE-11-08,9.8
001397,2022-11-01,2022-11-01,,2022-11-01,4.4
001400,2022-01-29,NONE,,NONE,64.1
001403,2020-09-29,2020-07-04,,2020-07-04,7.4
001406,2021-07-31,2031-07-21,,2031-07-21,1.8
001409,2021-12-16,2021-12-16,,2021-12-16,5.9
001413,2021-07-23,2021-07-23,,2021-07-23,6.3
001416,2021-11-05,2021-11-05,,2021-11-05,3.6
001421,2021-07-01,2021-07-01,,2021-07-01,5.0
001425,2021-06-22,2021-06-22,2,2021-06-22,7.2
001428,2020-08-12,2020-08-12,,2020-08-12,6.5
001432,2021-09-29,2021-09-29,,2021-09-29,2.6
001436,2021-09-20,2021-09-20,,2021-09-20,3.0
001440,2021-09-03,2021-09-03,,2021-09-03,3.7
001443,2021-09-06,2021-09-06,,2021-09-06,4.0
001446,2021-10-28,2021-10-NONE,,2021-10-28,4.0
001450,2022-04-26,2022-04-26,,2022-04-26,7.3
001453,2022-09-13,2022-09-13,,2022-09-13,7.6
001456,2022-06-28,2022-06-28,,2022-06-28,10.8
001459,2022-10-29,2022-10-29,,2022-10-29,4.9
001462,2021-11-17,2021-11-17,,2021-11-17,3.4
001466,2020-11-03,2020-01-03,,2020-01-03,25.4
001469,2022-12-03,2022-12-03,,2022-12-03,6.3
001472,2022-02-17,2022-02-17,,2022-02-17,3.5
001475,2022-07-10,2022-07-10,,2022-07-10,3.6
001478,2022-08-27,2022-08-27,,2022-08-27,5.2
001483,2021-02-06,2021-02-06,,2021-02-06,4.8
001486,2022-12-08,2022-12-08,,2022-12-08,3.7
001490,2021-08-06,2021-08-06,2,2021-08-06,5.4
001493,2023-08-17,2023-08-17,,2023-08-17,35.7
001496,2022-09-18,2022-09-18,,2022-09-18,5.4
001500,2021-09-23,2021-09-23,,2021-09-23,2.8
001504,2021-01-27,2021-01-27,,2021-01-27,5.0
001507,2021-02-19,2021-02-19,,2021-02-19,7.8
001511,2023-12-01,NONE-03-22,,NONE-03-22,17.7
001516,2021-11-19,2021-11-19,,2021-11-19,4.0
001521,2021-07-08,NONE,,NONE,23.1
001524,2021-06-25,2021-06-25,,2021-06-25,6.4
001527,2021-01-21,2021-01-21,,2021-01-21,9.4
001530,2021-02-11,2021-02-11,,2021-02-11,4.5
001534,2022-07-11,2022-07-11,,2022-07-11,5.0
001537,2021-02-19,2021-02-26,2,2021-02-26,15.6
001541,2021-06-13,2020-12-14,2,2021-06-13,4.2
001544,2021-08-02,2021-08-02,,2021-08-02,3.0
001547,2021-07-04,2021-07-04,,2021-07-04,7.8
001550,2021-08-25,NONE,,2021-08-02,24.9
001555,2020-06-03,2020-05-03,,2020-06-03,3.0
001559,2024-12-21,2024-12-21,,2024-12-21,10.3
001562,2022-06-11,2022-06-01,,2022-06-11,4.4
001565,2022-01-17,2022-01-17,,2022-01-17,6.8
001570,2021-11-30,2021-11-30,,2021-11-30,3.3
001573,2022-01-06,2022-01-06,,2022-01-06,3.9
001577,2022-11-05,2022-11-05,,2022-11-05,7.3
001580,2022-11-02,2022-11-02,,2022-11-02,3.3
001585,2021-10-28,2021-10-28,,2021-10-28,3.8
001590,2021-02-18,2021-02-18,,2021-02-18,9.8
001594,2021-12-13,2021-12-13,,2021-12-13,3.9
001597,2021-03-07,2021-03-07,2,2021-03-07,3.7
001600,2021-02-08,2021-02-08,,2021-02-08,3.4
001603,2021-02-24,2021-02-24,,2021-02-24,3.6
001607,2021-04-03,2021-04-03,,2021-04-03,3.1
001610,2021-02-12,2021-02-12,,2021-02-12,5.9
001613,2022-02-25,2022-02-25,,2022-02-25,2.7
001616,2021-12-15,2021-12-15,,2021-12-15,3.7
001619,2023-10-06,2023-10-06,,2023-10-06,3.4
001624,2022-04-26,2022-04-26,,2022-04-26,2.6
001629,2021-07-23,2021-07-23,,2021-07-23,2.5
001632,2021-11-27,2021-11-27,,2021-11-27,7.3
001636,2021-12-22,2023-02-12,2,2023-02-12,3.1
001639,2021-02-28,2021-02-28,,2021-02-28,4.3
001642,2022-03-19,2022-03-19,,2022-03-19,3.9
001645,2021-10-12,2021-10-12,,2021-10-12,2.3
001648,2021-12-14,2021-12-14,,2021-12-14,2.8
001651,2021-03-09,2021-03-09,,2021-03-09,3.4
001654,2019-08-19,2019-08-19,,2019-08-19,2.3
001657,2021-01-16,2021-01-16,,2021-01-16,2.9
001662,2022-04-26,2022-04-26,,2022-04-26,3.3
001665,2021-01-28,2021-01-28,,2021-01-28,3.2
001669,2021-02-08,2021-02-08,,2021-02-08,3.7
001672,2021-05-19,2021-05-19,,2021-05-19,3.1
001675,2021-03-15,2021-03-15,,2021-03-15,3.9
001679,2021-03-16,2021-03-16,2,2021-03-16,4.2
001683,2021-11-14,2021-11-14,,2021-11-14,5.5
001686,2020-11-27,2020-11-27,,2020-11-27,6.0
001690,2020-08-16,2020-08-16,,2020-08-16,7.8
001694,2022-07-01,2022-07-01,,2022-07-01,6.0
001698,2021-12-22,2021-12-22,,2021-12-22,4.7
001701,2021-10-27,2021-10-27,,2021-10-27,4.9
001704,2021-07-16,2021-07-16,,2021-07-16,4.4
001708,2021-05-02,2021-05-02,,2021-05-02,3.6
001711,2021-10-15,2021-10-15,2,2021-10-15,3.7
001714,2021-09-08,2021-09-08,d,2021-09-08,6.4
001717,2021-02-08,2021-02-08,,2021-02-08,9.9
001720,2021-03-11,2021-03-11,,2021-03-11,4.0
001723,2021-05-13,2021-05-13,,2021-05-13,2.8
001726,2021-02-16,2021-02-06,,2021-02-16,4.1
001730,2021-10-02,2021-10-02,,2021-10-02,2.4
