image_id,label,old,tags,kol,sec
000425,2025-11-05,2025-11-05,,2025-11-05,2.8
000429,2026-01-04,2025-01-04,,2026-01-04,9.4
000433,2026-08-05,2026-08-05,,2026-08-05,20.2
000436,2026-02-12,2026-02-12,,2026-02-12,5.5
000439,2026-03-18,2026-03-18,,2026-03-18,7.4
000443,2026-04-06,2026-04-06,,2026-04-06,10.0
000447,2025-11-22,2025-11-22,,2025-11-22,6.9
000450,2026-03-11,2025-09-12,2,2026-03-11,5.5
000453,2026-01-26,2025-08-27,2,2025-08-27,11.3
000456,2025-12-26,2025-12-26,2,2025-12-26,7.1
000462,2027-05-27,2027-05-27,,2027-05-27,2.5
000466,2027-06-07,2027-06-17,t,2027-06-17,2.6
000469,2026-07-21,2026-07-21,,2026-07-21,2.4
000473,2026-05-21,NONE,,NONE,25.2
000477,2026-07-21,2026-07-21,,2026-07-21,3.6
000480,2026-06-04,2026-07-21,,2026-07-21,2.3
000483,2027-04-15,2027-04-15,,2027-04-15,2.6
000487,2027-12-11,2027-12-11,,2027-12-11,6.7
000493,2026-06-17,2026-06-17,,2026-06-17,10.9
000496,2027-03-05,2027-03-05,,2027-03-05,9.0
000499,2026-05-13,2026-05-13,,2026-05-13,2.6
000503,2026-02-18,2026-02-10,,2026-02-18,20.4
000506,2026-06-18,2026-06-11,2,2026-06-11,6.6
000511,2026-03-24,2026-03-24,,2026-03-24,6.9
000514,2026-07-13,2026-07-13,,2026-07-13,18.3
000518,2026-09-14,2026-09-14,,2026-09-14,3.7
000521,2026-03-10,2026-03-10,2,2026-03-10,3.8
000524,2026-06-18,2026-06-18,,2026-06-18,2.4
000529,2026-01-12,2026-01-12,,2026-01-12,2.7
000532,2026-02-28,2026-02-28,,2026-02-28,3.6
000535,2026-02-04,2026-02-04,,2026-02-04,2.6
000539,2027-08-11,NONE,,NONE,46.9
000542,2027-07-22,2027-07-22,,2027-07-22,6.4
000546,2026-08-10,2026-08-10,2,2026-11-08,9.1
000549,2027-01-16,2027-01-16,,2027-01-16,9.3
000552,2026-09-07,2026-09-07,,2026-09-07,2.5
000555,2027-04-16,2027-04-16,,2027-04-16,2.8
000558,2025-05-16,2025-05-16,,2025-05-16,6.6
000561,2028-08-07,2028-08-07,,2028-08-07,24.9
000564,2026-06-25,2026-06-25,,2026-06-25,2.6
000567,2025-10-29,2025-10-29,,2025-10-29,7.0
000570,2026-05-20,2026-05-20,,2026-05-20,3.0
000573,NONE-10-22,NONE-10-22,,NONE-10-22,7.4
000576,2026-05-21,2020-02-NONE,2,2026-05-21,5.5
000579,2026-07-10,2026-07-10,,2026-07-10,3.1
000583,2025-11-23,2025-11-NONE,,2025-11-NONE,26.4
000586,2026-03-14,2026-03-14,,2026-03-14,4.3
000589,2026-04-02,2026-04-02,,2026-04-02,8.2
000592,2025-03-25,2023-03-26,2,2023-03-26,10.2
000595,2026-05-01,2026-05-01,,2026-05-01,3.9
000598,2026-03-09,2026-03-09,2,2026-03-09,9.5
000601,2026-01-27,2026-01-27,,2026-01-27,4.9
000604,2026-09-15,NONE,,NONE,28.3
000607,2028-06-23,2028-06-23,,2028-06-23,3.9
000610,2026-06-04,2026-06-04,,2026-06-04,3.3
000613,2026-05-28,2026-05-28,,2026-05-28,2.0
000617,2026-07-11,2026-07-11,,2026-07-11,2.9
000622,2027-01-22,2027-01-22,,2027-01-22,2.8
000625,2027-04-01,2027-04-01,,2027-04-01,2.2
000628,2025-02-03,2025-12-NONE,,2025-02-03,2.4
000633,2025-12-24,2025-12-24,,2025-12-24,4.9
000638,2026-06-16,2026-06-16,,2026-06-16,3.2
000642,2026-09-01,2025-03-01,,2025-03-01,3.0
000649,2027-04-07,2021-01-21,,2021-01-21,20.4
000652,2027-03-31,2027-03-31,,2027-03-31,5.3
000655,2026-08-27,2026-08-27,,2026-08-27,6.5
000658,2026-01-16,2026-01-16,,2026-01-16,2.8
000661,2026-04-17,2026-04-17,,2026-04-17,10.5
000667,2026-06-22,2026-06-22,2,2026-06-22,5.5
000670,2026-06-24,NONE-06-24,2,2026-06-24,6.3
000674,2026-06-02,2026-06-02,,2026-06-02,1.6
000677,2027-08-17,2027-08-17,,2027-08-17,3.1
000680,2025-10-15,2025-10-15,,2025-10-15,2.7
000684,2026-03-23,2026-03-23,,2026-03-23,4.1
000689,2025-10-27,2025-10-27,,2025-10-27,9.3
000692,2026-08-21,2026-08-21,,2026-08-21,1.6
000697,2025-10-07,2025-10-07,,2025-10-07,3.7
000703,2026-01-25,2026-01-25,,2026-01-25,2.6
000706,2026-03-11,2026-03-11,,2026-03-11,2.6
000710,2025-10-14,2025-10-14,,2025-10-14,4.2
000715,2026-06-26,2026-06-26,,2026-06-26,4.2
000718,2026-01-17,2026-01-17,,2026-01-17,2.1
000721,2026-12-17,2026-12-17,,2026-12-17,2.3
000724,2026-05-20,2026-05-20,,2026-05-20,2.3
000727,2026-06-22,2026-06-22,,2026-06-22,3.0
000731,2026-03-08,2026-03-08,,2026-03-08,2.6
000734,2025-10-28,2025-10-28,,2025-10-28,2.8
000738,2026-02-12,2026-02-12,,2026-02-12,2.3
000743,2026-11-16,2026-11-16,,2026-11-16,3.1
000746,2026-06-23,2026-06-23,,2026-06-23,2.0
000751,2025-05-08,2025-05-08,,2025-05-08,4.3
000756,2027-02-24,2027-02-24,,2027-02-24,5.4
000759,2026-05-14,2026-05-14,,2026-05-14,2.7
000762,2026-08-02,2026-08-02,,2026-08-02,2.6
000765,2025-11-21,NONE,,NONE,18.6
000768,2026-06-26,2026-06-26,,2026-06-26,5.4
000771,2019-11-26,NONE-12-31,,NONE-12-31,4.2
000774,2026-02-08,2026-02-08,,2026-02-08,5.5
000777,2026-03-NONE,2026-03-NONE,,2026-03-NONE,23.8
000780,2026-04-27,NONE-04-27,,2026-04-27,3.6
000786,NONE-12-17,NONE-12-17,2,NONE-12-17,9.1
000790,2027-07-NONE,2027-07-NONE,,2027-07-NONE,22.5
000795,2026-07-14,NONE,2,NONE,23.7
000800,2026-08-12,2026-08-12,,2026-08-12,7.6
000804,2027-09-01,2027-09-01,d,2027-09-01,2.8
000808,2026-06-12,2026-06-12,,2026-06-12,4.2
000811,2026-03-31,2026-03-31,,2026-03-31,3.3
000817,2026-12-NONE,NONE,,NONE,31.1
000821,2026-02-02,2026-02-02,,2026-02-02,3.8
000825,2026-06-22,2026-06-22,,2026-06-22,4.9
000829,2026-03-20,2026-03-20,,2026-03-20,2.9
000832,2026-07-16,2025-07-15,b,2025-07-15,5.9
000838,2026-02-21,2026-02-21,,2026-02-21,2.4
000845,2026-06-17,2026-06-17,,2026-06-17,3.3
000848,2026-05-21,2021-05-20,,2021-05-20,19.7
000853,2026-09-24,2026-09-24,,2026-09-24,1.5
000856,2026-06-03,2026-06-03,,2026-06-03,8.4
000859,2021-10-28,NONE,,NONE,7.4
000863,2021-10-22,2020-10-NONE,2,2020-10-NONE,1.6
000867,2021-10-23,NONE,2,NONE,24.7
000871,2021-10-15,2021-10-15,,2021-10-15,4.3
000875,2021-03-22,2021-03-22,,2021-03-22,7.7
000878,2023-04-03,NONE,t,NONE,10.1
000881,2021-06-08,2021-06-08,,2021-06-08,4.8
000884,2021-07-03,NONE,2,NONE,9.4
000887,2021-12-04,2021-01-02,,2021-12-04,13.5
000890,2021-04-05,2021-04-05,,2021-04-05,2.4
000893,2022-02-07,2022-02-07,,2022-02-07,13.5
000897,2025-05-19,2025-05-19,,2025-05-19,19.6
000900,2022-09-02,2022-09-02,,2022-09-02,4.6
000904,2021-08-31,2021-08-22,,2021-08-22,2.6
000907,2022-01-NONE,2022-01-NONE,,2022-01-NONE,4.8
000911,2022-05-05,2022-05-05,,2022-05-05,5.5
000914,2021-07-21,2021-07-21,,2021-07-21,3.3
000918,2021-09-17,2020-04-20,,2020-04-20,8.7
000921,2022-02-26,2022-02-26,,2022-02-26,3.7
000925,NONE-02-02,NONE-02-02,,NONE-02-02,5.0
000928,2022-03-13,2022-03-13,,2022-03-13,6.5
000931,2021-07-29,2021-07-29,,2021-07-29,5.2
000934,2021-02-10,2021-01-25,2,2021-02-10,3.5
000938,2022-06-11,2022-06-11,,2022-06-11,7.4
000942,2021-05-29,2021-05-29,2,2021-05-29,5.2
000947,2021-09-30,2021-09-30,,2021-09-30,1.4
000950,2022-09-16,2022-09-16,,2022-09-16,2.7
000953,2021-02-05,2021-02-07,2,2021-02-07,2.4
000957,2021-02-22,2021-01-29,2,2021-02-22,3.8
000960,2022-07-19,2022-07-19,,2022-07-19,2.5
000964,2023-11-14,2023-11-14,,2023-11-14,3.4
000967,2022-10-17,2022-10-17,,2022-10-17,4.0
000970,2022-06-30,2022-06-30,,2022-06-30,5.0
000975,2023-08-03,2023-08-03,,2023-08-03,6.0
000978,2021-03-11,2022-02-29,,2022-02-29,17.9
000982,2022-02-15,NONE,t,NONE,15.3
000985,2021-12-28,2021-12-28,,2021-12-28,2.3
000990,2020-07-21,NONE,,NONE,15.3
000993,NONE-02-18,NONE,,NONE,21.3
000996,NONE-02-19,NONE,,NONE,16.5
000999,2021-11-11,2021-11-11,2b,2021-11-11,3.4
001004,2020-08-10,NONE,,NONE,29.0
001007,2022-06-29,2022-06-29,2,2022-06-29,3.6
001012,2021-11-10,2021-11-10,2,2021-11-10,3.1
001015,2022-01-11,2022-01-11,,2022-01-11,3.5
001018,2021-05-15,NONE,,NONE,14.7
001022,2021-06-28,NONE,,NONE,12.4
001025,2020-12-09,2020-12-09,,2020-12-09,30.3
001028,2021-07-07,2021-08-01,2,2021-08-01,4.8
001032,2019-07-16,2019-07-16,,2019-07-16,3.1
001036,2021-10-07,2021-10-07,2,2021-10-07,19.5
001039,2021-12-28,2021-12-28,,2021-12-28,1.8
001042,2021-09-13,2021-09-13,d,2021-09-13,2.4
001045,2021-04-30,2021-04-30,,2021-04-30,1.8
001049,2022-01-06,2022-01-06,,2022-01-06,3.8
001052,2022-12-20,2022-12-20,,2022-12-20,7.2
001055,2022-08-10,2022-08-10,,2022-08-10,3.8
001060,2022-06-23,2022-06-23,,2022-06-23,4.3
001064,2022-01-04,2022-01-04,,2022-01-04,4.4
001067,2021-12-06,2021-01-12,,2021-12-06,2.5
001070,NONE-01-24,NONE-01-24,,NONE-01-24,2.9
001074,2021-09-30,2021-09-30,,2021-09-30,20.9
001078,2023-09-24,2023-09-24,,2023-09-24,4.4
001081,2021-06-17,2021-06-17,,2021-06-17,5.2
001084,2021-07-09,2021-07-01,,2021-07-01,4.4
001087,2022-06-14,2022-06-14,,2022-06-14,1.1
001090,2021-04-16,2021-04-16,2,2021-04-16,6.4
001094,2022-01-12,2022-01-12,2,2021-01-13,2.3
001097,2021-06-11,2021-01-01,2,2021-11-06,6.9
001101,2021-03-14,2021-01-14,2,2021-03-14,4.8
001104,2021-08-26,2021-08-26,2,2021-08-26,2.8
001107,2021-02-28,2021-02-28,,2021-02-28,2.1
001110,2021-03-22,2021-03-02,,2021-03-22,4.1
001113,2023-11-15,2023-11-15,,2023-11-15,6.0
001116,2022-01-12,2022-01-12,,2028-12-01,2.7
001120,2021-12-16,2021-12-01,,2021-12-01,1.8
001123,2021-10-09,2021-10-09,,2021-10-09,12.4
001126,2021-12-28,2021-12-28,,2021-12-28,3.1
001129,NONE-02-07,NONE,,NONE,12.8
001132,2021-02-19,2020-12-12,2,2020-12-12,2.7
001135,2022-09-24,2022-09-24,,2022-09-24,3.4
001138,2021-10-23,2021-10-23,,2021-10-23,3.4
001141,2022-03-14,2022-03-14,2,2022-03-14,3.9
001145,2021-05-25,2021-05-25,,2021-05-25,2.3
001148,2022-07-31,2022-07-31,,2022-07-31,3.5
001151,2021-09-18,2021-09-18,,2021-09-18,2.8
001155,2021-09-21,2021-09-21,,2021-09-21,16.2
001158,2021-08-10,2021-08-10,,2021-10-08,3.8
001161,2021-04-23,2021-04-23,,2021-04-23,2.5
001164,2021-03-01,2021-03-01,,2021-03-01,5.7
001169,2021-08-31,2021-08-31,,2021-08-31,4.3
001172,2021-09-NONE,2021-09-NONE,,2021-09-NONE,9.2
001175,2021-09-07,2021-09-07,d,2021-09-07,2.9
001178,2021-12-01,NONE,,NONE,8.9
001182,2022-04-14,2022-04-14,,2022-04-14,4.0
001185,2021-09-28,2021-09-26,2,2021-09-28,7.2
001190,2019-06-28,2019-06-28,2,2019-06-28,5.9
001193,2021-02-11,2021-02-11,2,2021-02-11,5.7
001197,2021-10-10,2021-10-10,,2021-10-10,2.9
001200,2021-10-20,2020-10-21,2,2020-10-21,3.8
001204,2023-02-28,2023-02-28,,2023-02-28,3.4
001207,2020-08-18,2020-08-18,,2020-08-18,5.2
001210,2021-08-03,2021-08-03,,2021-08-03,2.4
001213,2021-05-15,2021-05-15,,2021-05-15,10.6
001217,2022-05-30,2022-05-30,,2022-05-30,2.0
001220,2021-01-14,2021-01-14,,2021-01-14,2.1
001223,2021-04-11,2021-04-11,,2021-04-11,4.7
001226,2022-06-27,2020-12-28,2,2022-06-27,8.6
001229,2021-10-28,2021-10-28,,2021-10-28,3.0
001232,2021-05-05,2021-05-05,,2021-05-05,5.0
001236,NONE-01-28,NONE-01-28,,NONE-01-28,2.9
001240,2020-12-19,2020-12-19,,2020-12-19,3.1
001244,2023-12-31,2023-12-31,,2023-12-31,2.6
001247,2022-01-19,2022-01-19,2,2022-01-19,7.6
001250,2021-04-11,2021-01-12,2,2021-04-11,6.1
001253,2021-08-19,2021-06-19,,2021-08-19,2.1
001256,2023-07-03,2023-07-03,,2023-07-03,1.9
001259,2021-08-30,2021-08-30,,2021-08-30,14.5
001263,2022-12-03,2022-12-03,,2022-12-03,5.1
001266,2022-06-NONE,2022-06-NONE,,2022-06-NONE,2.6
001270,2021-10-11,2021-10-11,,2021-10-11,2.4
001273,2022-06-17,2022-06-17,,2022-06-17,14.4
001277,2021-11-04,2021-11-04,,2021-11-04,2.8
001280,2022-10-09,2022-10-09,,2022-10-09,2.4
001283,2022-04-23,2022-04-23,,2022-04-23,1.7
001289,2024-11-21,2024-11-21,,2024-11-21,1.6
001293,2020-09-21,2020-09-NONE,,2020-09-NONE,4.5
001296,2023-11-NONE,2023-11-NONE,,2023-11-NONE,14.4
001299,2021-07-28,2021-07-28,,2021-07-28,9.5
001303,2021-09-14,2021-09-14,2,2021-09-14,5.6
001306,2021-07-19,2021-07-19,,2021-07-19,6.2
001309,2021-04-30,2021-04-30,t,2021-04-30,10.1
001312,2022-10-20,2022-10-20,,2022-10-20,2.4
001315,2021-12-09,2021-12-09,,2021-12-09,5.1
001318,2022-12-07,2020-12-07,2,2020-12-07,7.0
001323,2023-07-09,2023-07-09,2,2023-07-09,7.7
001327,2021-07-19,2021-07-19,,2021-07-19,7.4
001332,2021-12-NONE,2021-12-NONE,,2021-12-NONE,2.3
001335,2021-10-26,2021-10-26,,2021-10-26,6.9
001339,2021-06-08,2021-06-08,,2021-06-08,7.3
001342,2021-09-10,2021-09-10,,2021-09-10,15.2
001345,2021-08-27,2021-08-27,,2021-08-27,6.8
001349,2021-08-21,2021-08-21,,2021-08-21,2.3
001352,2022-06-27,2022-06-27,,2022-06-27,4.1
001355,2021-07-22,2021-07-22,,2021-07-22,16.5
001360,2021-09-02,NONE-09-21,,NONE-09-21,16.4
001363,2021-04-NONE,2021-10-13,,2021-10-13,20.0
001367,2021-09-29,2021-09-22,2,2021-09-22,5.8
001370,2021-12-03,2021-12-03,,2021-12-03,2.6
001373,2022-03-07,2022-03-07,,2022-03-07,3.2
001376,2021-12-02,2021-12-02,,2021-12-02,2.7
001379,NONE,2021-01-22,,2021-01-22,3.6
001382,2023-01-05,2023-01-05,,2023-01-05,4.7
001385,2018-09-NONE,NONE,,NONE,15.8
001389,2021-06-20,2021-06-20,,2021-06-20,4.8
001392,2021-02-25,2021-02-25,,2021-02-25,4.6
001395,2021-09-01,NONE,,NONE,16.0
001398,2021-07-23,2021-07-23,,2021-07-23,7.0
001401,2022-01-29,2022-08-NONE,,2022-08-NONE,22.4
001404,2021-01-27,2021-01-27,,2021-01-27,12.6
001407,2021-07-31,2031-07-21,,2031-07-21,1.4
001410,2021-05-25,2021-05-05,,2021-05-05,18.4
001414,2021-07-23,2021-07-24,2,2021-02-23,3.2
001418,2021-07-18,2021-07-18,,2021-07-18,3.6
001422,2021-11-NONE,2021-11-NONE,,2021-11-NONE,4.7
001426,2020-04-17,2020-04-17,,2020-04-17,6.7
001430,2021-01-23,2021-01-01,,2021-01-01,4.0
001433,2021-09-29,2021-09-29,,2021-09-29,1.9
001437,2021-08-29,2021-08-29,,2021-08-29,2.1
001441,2021-06-24,2021-06-24,,2021-06-24,5.7
001444,2021-09-06,2021-09-06,,2021-09-06,3.7
001448,2022-07-22,2022-07-22,,2022-07-22,8.3
001451,2022-04-26,2022-04-26,,2022-04-26,7.2
001454,2022-04-02,2022-04-02,,2022-04-02,6.4
001457,2022-06-28,2022-06-28,,2022-06-28,7.3
001460,2022-11-18,2022-11-18,,2022-11-18,3.4
001464,2022-11-18,2022-11-18,,2022-11-18,5.1
001467,2020-11-03,2031-01-16,,2031-01-16,21.0
001470,2021-12-29,2021-12-29,,2021-12-29,12.6
001473,2022-02-17,2022-02-17,,2022-02-17,2.3
001476,2022-05-10,2020-11-01,2,2020-11-01,17.6
001480,NONE,2020-12-18,m,2020-12-18,4.9
001484,2022-09-28,2022-09-28,,2022-09-28,9.5
001487,2022-12-08,2022-01-08,,2022-01-08,3.8
001491,2023-07-08,2023-07-08,d,2023-07-08,12.4
001494,2023-08-17,NONE,,NONE,17.7
001498,2021-06-30,2021-06-30,,2021-06-30,16.3
001502,2021-06-24,2021-06-24,,2021-06-24,5.0
001505,2021-01-27,2021-01-27,,2021-01-27,4.4
001508,2021-10-19,2021-10-19,,2021-10-19,2.2
001513,2018-05-16,2018-05-16,,2018-05-16,4.1
001518,2022-12-07,2022-12-07,,2022-12-07,2.3
001522,2021-06-14,2021-06-14,2,2021-06-14,8.8
001525,2021-06-25,2021-06-25,,2021-06-25,7.6
001528,2021-06-25,2021-06-25,,2021-06-25,1.8
001531,2022-06-06,2022-06-06,,2022-06-06,2.7
001535,2022-07-11,2022-07-11,,2022-07-11,4.4
001539,2022-01-18,2022-01-18,,2022-01-18,6.2
001542,2022-01-22,2022-01-22,,2022-01-22,1.9
001545,2021-08-02,2021-08-02,,2021-08-02,1.9
001548,2022-09-28,NONE,2,NONE,16.6
001551,2021-10-09,2021-10-09,,2021-10-09,2.2
001556,2022-03-16,2022-03-16,2,2022-03-16,4.9
001560,2020-11-25,2020-11-25,,2020-11-25,6.2
001563,2020-08-05,NONE,2,NONE,20.0
001566,2020-04-23,2020-04-23,,2020-04-23,9.4
001571,2021-06-11,2021-06-11,,2021-06-11,2.9
001575,2022-03-27,2022-03-22,,2022-03-22,2.2
001578,2022-11-05,2022-11-05,,2022-11-05,8.5
001582,2021-11-05,2021-11-05,,2021-11-05,2.1
001586,2021-04-20,2021-04-20,,2021-04-20,1.7
001592,2022-01-05,2022-01-05,,2022-01-05,2.4
001595,2021-12-13,2021-12-13,,2021-12-13,2.3
001598,2021-03-07,2018-02-NONE,2,2018-02-NONE,4.5
001601,2021-02-11,2021-02-11,,2021-02-11,2.8
001605,2021-03-06,2021-03-06,,2021-03-06,10.3
001608,2021-06-29,2021-06-29,,2021-06-29,2.0
001611,2021-02-12,2021-02-12,,2021-02-12,3.5
001614,2020-09-03,2020-09-03,,2020-09-03,4.3
001617,2021-12-15,2021-12-15,,2021-12-15,3.3
001620,2022-07-19,2022-07-19,,2022-07-19,2.5
001626,2021-07-03,2021-07-03,,2021-07-03,1.6
001630,2022-10-21,2022-10-21,,2022-10-21,3.1
001633,2021-05-12,2021-05-12,,2021-05-12,11.6
001637,2021-04-12,2021-04-12,,2021-04-12,1.7
001640,2021-02-28,2021-02-28,,2021-02-28,10.6
001643,2021-10-16,2021-10-16,,2021-10-16,9.4
001646,2021-10-12,NONE,,NONE,7.8
001649,2019-08-18,2021-01-21,,2021-01-21,2.0
001652,2021-03-09,2021-03-09,,2021-03-09,4.5
001655,2019-09-12,2019-09-12,,2019-09-12,7.4
001659,2022-10-05,2022-10-05,,2022-10-05,8.0
001663,2020-08-29,2020-08-29,,2020-08-29,5.0
001667,2021-09-14,2021-09-14,,2021-09-14,7.8
001670,2021-10-23,2021-10-23,2,2021-10-23,6.8
001673,2021-05-19,2021-05-19,,2021-05-19,10.3
001676,2021-03-15,2021-03-15,,2021-03-15,3.5
001681,2022-10-22,2022-10-22,,2022-10-22,2.1
001684,2021-11-14,2021-11-14,,2021-11-14,2.6
001687,2020-11-27,2020-11-27,,2020-11-27,3.8
001691,2020-08-16,2020-08-16,,2020-08-16,6.5
001695,2022-07-01,2022-07-01,,2022-07-01,4.4
001699,2021-12-22,2021-12-22,,2021-12-22,4.3
001702,2021-05-17,2021-05-17,,2021-05-17,5.2
001705,2021-06-04,2021-06-04,,2021-06-04,3.9
001709,2021-04-12,2021-04-12,,2021-04-12,2.0
001712,2021-07-18,2021-07-18,2,2021-07-18,9.5
001715,2021-02-07,2021-02-07,,2021-02-07,2.0
001718,2021-02-08,2021-02-08,,2021-02-08,1.4
001721,2021-07-06,2021-07-06,2,2021-07-06,10.9
001724,2021-05-13,2021-05-13,,2021-05-13,2.0
