image_id,label,old,tags,kol,sec
000145,2027-03-24,2027-03-24,,2027-03-24,7.5
000149,2026-04-28,2026-04-28,,2026-04-28,6.9
000152,2026-07-31,2026-07-31,,2026-07-31,4.0
000157,2027-07-08,NONE,t,NONE,22.9
000161,2027-05-10,2027-05-10,,2027-05-10,6.4
000164,2026-04-27,2026-04-27,,2026-04-27,3.6
000167,2026-08-07,2026-08-07,,2026-08-07,10.7
000171,2026-05-27,2026-05-27,2,2026-05-27,5.3
000174,2026-09-05,2026-09-05,2,2026-09-05,5.0
000177,2026-08-18,2026-08-18,,2026-08-18,5.2
000180,2026-06-25,2026-06-25,2,2026-06-25,4.2
000184,2027-11-19,2027-11-01,,2027-11-01,3.9
000187,2028-02-05,2028-02-05,,2028-02-05,4.2
000191,2026-06-15,NONE,,NONE,30.7
000195,2027-07-01,2027-07-01,,2027-07-01,3.4
000200,2027-07-14,2021-07-NONE,,2021-07-NONE,17.2
000203,2026-07-01,2026-07-08,,2026-07-08,24.2
000206,2026-05-08,2026-05-08,,2026-05-08,4.3
000212,2026-12-16,2026-12-16,,2026-12-16,23.4
000217,2027-03-08,2027-03-08,,2027-03-08,6.2
000220,2026-02-23,2026-02-23,,2026-02-23,4.9
000223,2026-08-13,2026-08-13,,2026-08-13,3.5
000227,2028-09-17,2028-09-17,,2028-09-17,11.5
000230,2026-03-28,2026-03-28,,2026-03-28,4.8
000235,2026-03-08,2026-03-08,,2026-03-08,5.9
000238,2026-09-10,2026-09-10,2,2026-09-10,6.0
000241,2027-08-10,2027-08-10,,2027-08-10,7.3
000244,2026-06-21,2026-06-21,2,2026-06-21,7.3
000247,2026-05-20,2026-05-20,,2026-05-20,2.5
000251,2026-02-24,2026-02-24,2,2026-02-24,3.3
000254,2026-08-12,2026-08-12,2,2026-08-12,4.6
000258,2026-05-30,2026-05-30,,2026-05-30,10.6
000261,2026-03-07,2026-03-07,2,2026-03-07,5.5
000264,2026-06-06,NONE,,NONE,23.6
000267,2026-06-02,2026-06-02,,2026-06-02,4.9
000271,2026-03-24,2026-03-22,,2026-03-24,5.3
000276,2026-03-25,2026-03-25,2,2026-03-25,5.2
000282,2026-09-10,2026-09-10,,2026-09-10,6.6
000285,2027-07-02,2027-07-02,,2027-07-02,3.7
000288,2028-07-25,2028-07-25,b,2028-07-25,6.7
000291,2027-07-21,2027-07-21,,2027-07-21,5.8
000295,2025-11-08,2025-11-08,,2025-11-08,4.6
000300,2026-05-21,2026-05-21,,2026-05-21,4.3
000303,2026-07-31,2026-07-31,,2026-07-31,4.7
000306,2026-09-16,2026-09-16,,2026-09-16,4.1
000310,2026-09-28,2026-09-28,,2026-09-28,10.2
000315,2026-07-19,2026-07-19,,2026-07-19,3.7
000319,2026-02-14,2026-02-14,,2026-02-14,3.5
000323,2025-12-21,2025-12-21,2,2025-12-21,4.8
000326,2025-10-18,2025-10-18,,2025-10-18,6.1
000330,2025-11-02,2025-11-02,2,2025-11-02,7.6
000333,2025-11-07,2025-11-07,,2025-11-07,4.0
000336,2025-11-20,2025-11-20,,2025-11-20,34.8
000340,2026-08-11,2026-08-11,,2026-08-11,2.5
000344,2026-08-04,2026-08-04,,2026-08-04,3.9
000347,2027-05-26,2027-05-26,,2027-05-26,3.0
000350,2027-05-15,2027-05-15,,2027-05-15,6.5
000354,2027-07-06,2027-07-06,,2027-07-06,5.1
000357,2027-08-11,2027-08-11,,2027-08-11,4.5
000361,2026-12-19,2026-12-12,,2026-12-12,18.4
000365,2026-03-11,2026-03-11,,2026-03-11,8.1
000368,2026-09-22,2026-09-22,,2026-09-22,22.3
000371,2026-02-15,2026-02-15,,2026-02-15,3.3
000374,2026-08-28,2026-08-28,,2026-08-28,19.5
000377,2026-07-01,2026-07-01,,2026-07-01,42.8
000380,2026-09-02,2026-09-02,,2026-09-02,3.4
000383,2026-04-03,2026-04-03,,2026-04-03,4.1
000386,2026-06-10,2025-06-11,2,2026-11-06,5.4
000391,2026-12-10,2026-12-10,,2026-12-10,3.5
000394,2026-04-14,2026-04-14,,2026-04-14,10.1
000398,2027-07-30,2027-07-30,,2027-07-30,2.5
000402,2019-04-28,2019-04-28,,2019-04-28,6.2
000405,2027-10-15,2020-07-01,,2020-07-01,69.4
000408,2025-10-09,2025-10-09,2,2025-10-09,6.5
000412,2026-01-19,2026-01-19,,2026-01-19,6.2
000417,2026-03-15,2026-03-15,,2026-03-15,3.9
000420,2025-12-04,2025-12-04,,2025-12-04,6.1
000423,2026-06-04,2026-06-02,b,2026-06-02,5.4
000426,2026-12-26,2026-12-26,,2026-12-26,3.6
000430,2028-02-01,2028-02-01,,2028-02-01,5.8
000434,2026-10-28,2026-10-28,,2026-10-28,4.4
000437,2025-11-19,NONE,,NONE,26.0
000440,2026-08-13,NONE,2,NONE,33.1
000444,2026-07-01,2026-07-01,,2026-07-01,6.1
000448,2026-08-20,2026-08-20,,2026-08-20,2.9
000451,2026-02-27,2025-08-28,2,2026-02-27,6.3
000454,2025-07-15,2025-07-15,2,2025-07-15,5.9
000459,2026-01-19,NONE-01-19,,NONE-01-19,56.1
000464,2026-03-19,2026-05-19,,2026-05-19,17.3
000467,2025-12-26,2025-12-26,,2025-12-26,7.7
000470,2026-08-06,2026-08-06,,2026-08-06,4.8
000474,2026-06-26,2026-06-06,,2026-06-06,5.1
000478,2026-06-11,NONE,,NONE,26.0
000481,2026-03-09,2026-03-09,,2026-03-09,2.1
000484,2027-11-14,2027-11-14,,2027-11-14,6.4
000489,2026-05-08,2026-05-08,,2026-05-08,22.6
000494,2025-12-12,2025-12-12,2,2025-12-12,9.8
000497,2026-08-31,NONE,,NONE,29.6
000500,2026-12-17,2026-12-17,2,2026-12-17,7.9
000504,2026-02-28,2026-02-28,,2026-02-28,6.5
000507,2026-05-19,2025-08-20,2,2026-05-19,16.9
000512,2026-02-17,2026-02-17,,2026-02-17,5.6
000516,2026-07-16,2026-07-16,,2026-07-16,4.1
000519,2026-08-10,2026-08-10,2,2026-08-10,5.8
000522,2026-02-21,NONE,2,NONE,37.6
000525,2027-09-08,2027-09-08,,2027-09-08,6.9
000530,2026-06-24,2030-12-14,,2030-12-14,10.3
000533,2026-03-26,2026-03-26,,2026-03-26,6.7
000536,2026-01-01,2026-01-01,,2026-01-01,4.7
000540,2026-03-24,2026-03-24,,2026-03-24,2.5
000543,2026-06-23,2026-06-02,,2026-06-23,6.3
000547,2026-05-28,2026-05-28,,2026-05-28,4.5
000550,2026-05-29,2026-05-29,,2026-05-29,5.3
000553,2028-10-24,2022-10-24,,2022-10-24,12.1
000556,2026-08-07,2026-08-07,e,2026-08-07,6.1
000559,2027-04-21,2027-04-21,,2027-04-21,3.2
000562,2025-12-30,2025-12-30,,2025-12-30,6.9
000565,2025-12-05,2025-12-05,,2025-12-05,4.2
000568,2026-02-23,2026-02-23,,2026-02-23,5.0
000571,NONE-10-18,2024-11-18,,2024-11-18,5.7
000574,2026-02-24,NONE-02-24,,2026-02-24,3.0
000577,2026-04-20,2026-04-20,,2026-04-20,4.3
000581,2026-02-25,2026-02-25,,2026-02-25,4.1
000584,2026-07-15,2026-07-15,2,2026-07-15,6.2
000587,2026-02-07,2026-02-17,,2026-02-17,9.6
000590,2025-12-05,2025-12-05,,2025-12-05,3.0
000593,2026-07-22,2026-07-22,,2026-07-22,6.9
000596,2026-08-13,2025-08-14,,2025-08-14,7.2
000599,2026-09-04,2026-09-04,,2026-09-04,2.8
000602,2026-09-22,2025-09-20,2,2025-09-20,3.8
000605,2028-07-01,2028-07-01,,2028-07-01,2.5
000608,2026-08-13,2026-08-13,,2026-08-13,3.8
000611,2026-07-20,2026-07-20,,2026-07-20,5.0
000614,2026-03-07,2026-03-07,,2026-03-07,3.4
000619,2026-09-15,2026-09-15,,2026-09-15,3.2
000623,2027-03-10,2027-03-10,,2027-03-10,3.3
000626,2026-07-01,2026-07-01,,2026-07-01,2.3
000631,2025-11-15,2025-11-15,,2025-11-15,2.8
000634,2026-02-05,2026-02-05,,2026-02-05,2.7
000640,2026-02-08,2026-02-08,,2026-02-08,2.4
000646,2027-01-15,2027-01-15,,2027-01-15,2.4
000650,2026-08-05,2026-08-05,,2026-08-05,3.2
000653,2027-01-19,2027-01-19,,2027-01-19,3.2
000656,2026-09-04,2026-09-04,,2026-09-04,2.4
000659,2026-08-24,2026-08-24,,2026-08-24,2.8
000662,2026-03-11,2026-03-11,,2026-03-11,3.5
000668,2026-04-30,2026-04-30,,2026-04-30,3.0
000671,2026-03-31,2025-10-01,,2026-03-31,5.4
000675,NONE,2028-06-03,?,2028-06-03,3.0
000678,2026-07-24,2026-07-24,,2026-07-24,2.2
000682,2026-01-25,2026-01-25,,2026-01-25,2.9
000685,2026-05-28,2026-05-28,,2026-05-28,2.7
000690,2025-10-11,2025-10-11,2,2025-10-11,4.3
000693,2026-09-01,2026-09-01,2,2026-09-01,4.2
000699,2025-10-27,NONE,b,NONE,27.2
000704,2026-07-29,2026-07-29,,2026-07-29,3.0
000708,2025-09-18,2025-09-18,,2025-09-18,2.2
000711,2025-10-09,2025-10-09,,2025-10-09,2.7
000716,2025-11-07,2025-11-07,,2025-11-07,1.6
000719,2026-04-04,2026-04-04,,2026-04-04,1.8
000722,2026-08-04,2026-10-19,,2026-10-19,2.3
000725,2026-04-16,2026-04-16,,2026-04-16,3.2
000728,2026-06-24,2026-06-24,,2026-06-24,1.4
000732,2026-03-16,2026-03-15,,2026-03-15,2.0
000735,2027-01-12,2027-01-12,,2027-01-12,3.8
000741,2025-12-03,2025-12-03,2,2025-12-03,3.4
000744,2027-08-18,2027-08-18,,2027-08-18,2.9
000747,2026-06-22,2026-06-22,,2026-06-22,2.7
000752,2026-07-09,2026-07-09,,2026-07-09,2.6
000757,NONE-10-22,NONE-10-22,,NONE-10-22,4.4
000760,NONE-11-20,NONE-11-20,,NONE-11-20,3.3
000763,NONE-11-12,NONE-11-12,,NONE-11-12,22.1
000766,2026-09-24,2026-09-24,,2026-09-24,3.4
000769,2026-12-10,2026-12-10,,2026-12-10,3.4
000772,NONE-12-20,NONE,,NONE,50.6
000775,2025-12-17,2025-12-17,,2025-12-17,2.6
000778,2026-06-22,2026-06-22,,2026-06-22,3.0
000781,2026-10-02,2026-10-02,,2026-10-02,2.5
000788,NONE-12-21,NONE-12-21,,NONE-12-21,9.4
000793,2026-05-06,2026-05-06,,2026-05-06,2.9
000796,2026-07-14,NONE,2,NONE,23.5
000801,2026-03-25,2026-03-25,,2026-03-25,3.6
000806,2026-10-02,2026-10-02,,2026-10-02,4.9
000809,2026-08-30,2026-08-30,,2026-08-30,2.9
000812,2026-05-29,2026-05-29,,2026-05-29,4.5
000818,2026-05-12,NONE,,NONE,26.1
000823,2027-02-23,2027-02-23,,2027-02-23,4.0
000826,2026-06-22,2026-06-22,,2026-06-22,6.7
000830,2025-12-20,2025-12-20,,2025-12-20,2.7
000833,2026-04-27,2026-04-27,,2026-04-27,3.2
000840,2026-01-01,NONE-01-31,,NONE-12-12,6.5
000846,2026-05-28,2026-05-28,,2026-05-28,2.7
000849,2026-05-21,2026-05-21,,2026-05-21,3.0
000854,2026-09-04,2026-09-04,,2026-09-04,6.0
000857,2025-01-28,2025-01-28,,2025-01-28,6.9
000860,2022-07-23,2022-07-23,,2022-07-23,7.4
000865,2021-09-25,2021-09-25,,2021-09-25,4.0
000868,2021-10-23,NONE,,NONE,16.1
000872,2021-02-26,2021-02-26,,2021-02-26,3.8
000876,2021-07-01,2021-07-01,,2021-07-01,2.7
000879,2021-05-11,2021-05-11,,2021-05-11,8.1
000882,2021-06-08,2021-06-08,,2021-06-08,5.0
000885,2021-07-09,2020-01-10,,2020-01-10,4.2
000888,2021-12-04,2021-12-04,,2021-12-04,4.0
000891,2021-04-05,2021-04-05,,2021-04-05,12.1
000894,2021-06-02,2021-06-02,,2021-06-02,3.0
000898,2025-05-19,2025-05-19,,2025-05-19,25.4
000902,2021-11-01,2021-11-01,,2021-11-01,6.0
000905,2022-01-NONE,2022-01-NONE,,2022-01-NONE,6.0
000909,2021-09-20,2021-09-20,,2021-09-20,1.7
000912,2022-05-05,2022-05-05,,2022-05-05,4.0
000915,2021-07-21,2021-07-21,,2021-07-21,5.5
000919,2022-03-11,2022-03-11,,2022-03-11,5.0
000923,NONE-02-01,2020-01-02,,2020-01-02,3.9
000926,2021-06-10,2021-06-10,,2021-06-10,3.3
000929,2022-03-13,2022-03-13,,2022-03-13,4.8
000932,2021-05-26,2021-05-26,,2021-05-26,4.4
000936,2021-10-19,2021-10-19,2,2021-10-19,3.2
000940,2021-10-28,NONE,,NONE,15.5
000944,2021-07-03,2021-07-03,,2021-07-03,7.5
000948,2021-10-24,2021-10-24,2,2021-10-24,7.3
000951,2021-04-05,2021-04-05,,2021-04-05,2.6
000954,2021-02-05,2021-02-05,2,2021-02-05,2.1
000958,2021-02-22,2021-02-22,2,2021-02-22,1.9
000961,2023-10-21,2023-10-21,,2023-10-21,3.0
000965,2020-07-24,2023-03-20,2,2023-07-20,45.4
000968,2022-10-17,2022-10-NONE,,2022-10-NONE,5.5
000972,2021-06-25,2021-06-25,,2021-06-25,2.9
000976,2023-08-03,2023-08-03,,2023-08-03,5.1
000979,2021-06-14,2021-06-14,2,2021-06-14,5.5
000983,2021-08-20,2021-08-20,,2021-08-20,11.5
000988,2021-12-28,2021-12-28,,2021-12-28,2.7
000991,2021-03-04,NONE,,NONE,37.9
000994,NONE-02-18,NONE,,NONE,19.9
000997,NONE-02-19,NONE,,NONE,14.6
001000,2021-09-07,2021-09-07,,2021-09-07,6.2
001005,2020-08-10,2020-08-10,,2020-08-10,17.6
001008,2022-11-24,2022-11-24,,2022-11-24,3.3
001013,2021-11-10,2021-11-10,2,2021-11-10,3.8
001016,2021-02-21,2021-02-21,,2021-02-21,4.2
001019,2021-05-15,NONE,b,NONE,12.2
001023,2021-07-13,2021-07-13,,2021-07-13,3.2
001026,2020-12-09,2020-12-09,,2020-12-09,5.8
001029,2021-07-07,2021-07-07,2,2021-07-07,3.4
001034,2021-06-28,2021-06-28,,2021-06-28,6.9
001037,2021-03-18,2021-03-18,,2021-03-18,3.3
001040,2022-04-15,2022-04-15,,2022-04-15,2.2
001043,2021-09-13,2021-09-13,,2021-09-13,4.6
001046,2021-10-07,2021-10-07,,2021-10-07,6.4
001050,2022-01-06,2022-01-06,,2022-01-06,4.5
001053,2022-09-01,2022-09-01,,2022-09-01,10.4
001056,2022-05-27,2022-05-27,,2022-05-27,4.9
001061,2022-07-04,2022-07-04,2,2022-07-04,7.3
001065,2022-05-04,2022-05-04,,2022-05-04,5.6
001068,2021-03-15,2021-03-15,,2021-03-15,2.1
001071,NONE-01-24,NONE-01-24,,NONE-01-24,2.4
001075,2021-09-30,2021-09-30,,2021-09-30,7.0
001079,2023-09-24,2023-09-24,,2023-09-24,3.1
001082,2021-06-17,2021-06-17,,2021-06-17,5.7
001085,2023-10-09,2023-10-09,,2023-10-09,7.2
001088,2022-06-14,2022-06-14,,2022-06-14,3.5
001092,2021-03-19,2021-03-19,2,2021-03-19,7.8
001095,2022-01-12,2022-01-NONE,2,2021-01-13,4.0
001098,2021-03-18,2021-03-18,2,2021-03-18,7.1
001102,2021-03-14,2021-03-14,,2021-03-14,7.7
001105,2021-08-26,2020-08-26,2,2020-11-02,4.7
001108,2021-02-28,2021-02-28,,2025-02-28,4.3
001111,2022-07-12,2022-07-12,,2022-07-12,5.0
001114,2023-11-15,2023-11-15,,2023-11-15,4.0
001117,2022-01-20,2022-01-20,,2022-01-20,4.1
001121,2023-01-10,2023-01-10,,2023-01-10,8.3
001124,2021-10-09,2021-10-09,,2021-10-09,7.7
001127,2021-06-10,2021-06-10,2,2021-06-10,7.0
001130,NONE-02-12,2020-08-07,,2020-08-07,29.0
001133,2021-02-19,2021-02-19,2,2021-02-19,3.7
001136,2022-09-24,NONE,,NONE,13.3
001139,2021-02-28,2021-02-28,,2021-02-28,3.4
001143,2021-06-26,2021-06-28,t,2021-06-28,4.2
001146,2021-12-13,2021-12-13,2,2021-12-13,4.2
001149,2022-07-31,2022-07-31,,2022-07-31,3.1
001152,2021-10-31,2021-10-31,,2021-10-31,5.2
001156,2021-02-07,2021-02-07,,2021-02-07,3.0
001159,2021-08-10,2021-08-10,,2021-08-10,2.2
001162,2021-12-06,2021-12-06,,2021-12-06,2.1
001166,2022-01-20,NONE,,NONE,53.2
001170,2022-01-18,2022-01-18,,2022-01-18,4.3
001173,2021-09-NONE,2021-09-NONE,,2021-09-NONE,6.3
001176,2021-09-07,2021-09-07,d,2021-09-07,10.8
001179,2023-09-01,2023-09-01,,2023-09-01,14.2
001183,2021-10-08,2021-10-08,,2021-10-08,2.7
001188,2020-04-23,2020-04-23,,2020-04-23,15.1
001191,2020-12-08,2020-12-08,,2020-12-08,3.3
001195,2021-10-18,2021-10-18,,2021-10-18,9.0
001198,2021-10-10,2021-10-10,,2021-10-10,2.9
001201,2022-07-16,2022-07-16,,2022-07-16,4.7
001205,NONE-05-21,NONE-05-21,,NONE-05-21,4.3
001208,2020-08-18,2020-08-18,,2020-08-18,2.8
001211,2021-07-03,2021-07-03,,2021-07-03,6.2
001214,2021-05-15,2021-05-15,,2021-05-15,5.0
001218,2022-05-30,2022-05-30,,2022-05-30,2.6
001221,2021-11-10,2021-11-10,,2021-11-10,3.5
001224,2021-04-11,2021-04-11,,2021-04-11,3.2
001227,2022-01-11,2022-01-11,2,2022-01-11,5.4
001230,2021-10-28,2021-10-28,,2021-10-28,3.5
001233,2021-03-09,2021-03-09,,2021-03-09,2.8
001238,NONE-01-31,NONE-01-31,,NONE-01-31,22.0
001241,2022-06-13,2022-06-01,,2022-06-13,2.9
001245,2021-11-01,2021-11-01,,2021-11-01,2.5
001248,2021-07-15,2021-07-15,,2021-07-15,20.9
001251,2021-04-11,2021-01-12,2,2021-04-11,4.8
001254,2019-09-13,2019-09-13,,2019-09-13,3.7
001257,2023-07-03,NONE,,NONE,11.7
001261,2021-03-25,NONE,,NONE,37.6
001264,2022-12-03,2022-12-03,,2022-12-03,4.2
001267,2022-09-05,2022-09-05,,2022-09-05,6.6
001271,2023-07-08,2023-07-08,,2023-07-08,3.2
001274,2022-06-17,2022-06-17,,2022-06-17,7.0
001278,2022-01-03,2022-01-03,2,2022-01-03,5.5
001281,2025-08-05,2025-08-05,,2025-08-05,7.2
001284,2022-04-23,2022-04-23,,2022-04-23,4.7
001290,2024-11-21,2024-01-21,,2024-11-21,2.1
001294,2021-11-NONE,2021-11-NONE,,2021-11-NONE,4.9
001297,2023-11-NONE,2023-11-NONE,,2023-11-NONE,8.3
001301,2021-11-29,2021-11-29,2,2021-11-29,5.6
001304,2021-04-12,2021-04-12,,2021-04-12,3.5
001307,2022-11-06,2022-11-06,,2022-11-06,3.0
001310,2021-04-20,2021-04-30,bt,2021-04-30,5.5
001313,2022-01-15,NONE,,NONE,50.6
001316,2021-12-09,2021-12-09,,2021-12-09,4.8
001320,2021-11-22,2028-12-07,,2028-12-07,7.7
001324,2023-07-09,2023-07-09,2,2023-07-09,8.4
001328,2021-06-26,2021-06-26,,2021-06-26,5.6
001333,2021-12-NONE,2021-12-NONE,,2021-12-NONE,4.0
001336,2021-07-04,2021-07-04,,2021-07-04,8.6
001340,2021-11-25,2021-11-25,2,2021-11-25,7.2
001343,2021-09-10,2021-09-10,,2021-09-10,5.7
001347,2021-10-31,2021-10-31,,2021-10-31,2.6
001350,2021-08-21,2021-08-21,,2021-08-21,4.3
001353,2022-06-27,2022-06-27,,2022-06-27,4.3
001357,NONE-08-20,2022-08-NONE,,2022-08-NONE,4.8
001361,2021-09-02,NONE-09-21,,NONE-09-21,19.9
001364,2021-02-NONE,2018-02-02,,2018-02-02,14.2
001368,2021-08-19,NONE,,NONE,31.1
001371,2022-04-27,2022-04-27,,2022-04-27,8.3
001374,2022-05-NONE,2022-05-NONE,,2022-05-NONE,6.6
001377,2021-12-02,NONE,,NONE,10.8
001380,2021-04-09,2021-04-09,,2021-04-09,5.6
001383,2023-01-05,NONE,,NONE,22.8
001387,2021-07-17,2021-07-07,,2021-07-07,5.2
001390,2021-06-20,2021-06-20,,2021-06-20,4.6
001393,2022-07-14,2022-07-14,,2022-07-14,6.1
001396,2022-11-01,2022-11-01,,2022-11-01,3.7
001399,2021-07-23,2021-07-23,,2021-07-23,6.5
001402,2020-09-29,2020-09-29,,2020-09-29,7.5
001405,2021-01-27,2021-01-27,,2021-01-27,6.1
001408,2021-12-16,2021-12-16,,2021-12-16,7.6
001412,2022-09-06,2022-09-06,,2022-09-06,16.2
001415,2022-04-20,2022-04-20,,2022-04-20,4.4
001419,2021-07-18,2021-07-18,,2021-07-18,4.1
001423,2021-11-NONE,2021-11-17,,2021-11-17,5.5
001427,2020-08-12,2020-08-12,,2020-08-12,5.2
001431,2021-08-19,2021-08-01,,2021-08-01,13.1
001435,2021-10-04,2021-02-18,,2021-02-18,18.8
001439,2021-09-03,2021-09-03,,2021-09-03,3.9
001442,2021-06-24,2021-06-24,,2021-06-24,5.9
001445,2021-10-28,2021-10-28,,2021-10-28,3.9
001449,2022-10-28,2022-10-28,,2022-10-28,3.1
001452,2022-09-13,2021-08-07,,2021-08-07,5.7
001455,2022-04-02,2022-01-02,,2022-04-02,7.4
001458,2022-10-29,2022-10-29,,2022-10-29,3.0
001461,2022-01-20,2022-01-20,,2022-01-20,5.4
001465,2022-11-18,NONE-11-18,,NONE-11-18,5.9
001468,2022-12-03,2022-12-03,,2022-12-03,6.0
001471,2021-12-29,2021-12-29,,2021-12-29,7.5
001474,2022-07-10,2022-07-10,,2022-07-10,3.6
001477,2022-05-10,NONE,2,NONE,20.6
001481,NONE-01-31,NONE,,NONE,34.8
001485,2022-09-28,2022-09-28,,2022-09-28,6.2
001488,2021-07-12,2021-07-12,,2021-07-12,2.2
001492,2023-07-08,2023-07-08,,2023-07-08,3.7
001495,2021-11-22,2021-11-22,,2021-11-22,4.2
001499,2021-06-30,2021-06-30,,2021-06-30,5.8
001503,2021-06-24,2021-06-24,,2021-06-24,3.1
001506,2021-02-19,2021-02-19,,2021-02-19,4.6
001509,2021-10-19,2021-10-19,,2021-10-19,7.6
001514,2022-08-16,2022-08-16,,2022-08-16,3.1
001520,2021-07-08,2021-07-10,,2021-07-10,13.5
001523,2021-06-14,2021-01-15,2,2021-01-15,1.9
001526,2021-01-21,2021-01-21,,2021-01-21,5.5
001529,2021-02-11,2021-02-11,,2021-02-11,3.1
001532,2022-06-21,2022-06-21,,2022-06-21,5.8
001536,2021-02-19,2021-02-19,,2021-02-19,5.9
001540,2021-06-13,2021-06-13,2,2021-06-13,6.6
001543,2022-01-22,2022-01-22,,2022-01-22,2.7
001546,2021-07-04,2021-07-04,,2021-07-04,4.6
001549,2022-09-28,NONE,,NONE,14.2
001552,NONE-02-19,NONE-02-19,,NONE-02-19,2.8
001557,2022-03-16,2022-03-16,2,2022-03-16,5.0
001561,2022-06-11,2022-06-11,,2022-06-11,2.3
001564,2020-08-05,NONE,2,NONE,14.2
001567,2020-04-23,2020-01-15,,2020-01-15,9.3
001572,2021-06-11,2021-06-11,,2021-06-11,2.9
001576,2022-03-27,2022-03-27,,2022-03-27,3.8
001579,2022-11-02,2022-11-02,,2022-11-02,2.8
001583,2021-12-15,2021-12-15,,2021-12-15,2.7
001589,2023-01-09,2023-01-09,,2023-01-09,3.4
001593,2022-01-05,2022-01-05,,2022-01-05,4.1
001596,2021-02-25,2021-02-25,2,2021-02-25,5.3
001599,2021-02-15,2021-02-15,,2021-02-15,2.9
001602,2021-02-11,2021-02-11,,2021-02-11,4.3
001606,2021-04-03,2021-04-03,,2021-04-03,5.3
001609,2021-06-29,2021-06-29,,2021-06-29,2.1
001612,2022-02-25,2022-02-25,,2022-02-25,2.2
001615,2020-09-03,2020-09-03,,2020-09-03,3.0
001618,2023-10-06,2023-10-06,,2023-10-06,2.3
001621,2022-07-19,2022-07-19,,2022-07-19,2.8
001627,2021-07-03,2022-07-05,,2022-07-05,3.9
001631,2022-10-21,2022-10-21,,2022-10-21,4.0
001635,2021-12-22,2021-12-22,,2021-12-22,3.7
001638,2021-04-12,2021-04-12,,2021-04-12,2.6
001641,2023-01-24,2023-01-24,,2023-01-24,5.5
001644,2021-10-16,2021-10-15,,2021-10-15,3.2
001647,2021-12-14,2021-12-14,,2021-12-14,3.7
001650,2019-08-18,2019-08-18,,2019-08-18,4.5
001653,2019-08-19,2019-08-19,,2019-08-19,2.6
001656,2021-01-16,2021-01-16,,2021-01-16,4.7
001661,2022-04-26,2022-04-26,,2022-04-26,3.9
001664,2020-08-29,2020-08-29,,2020-08-29,6.2
001668,2021-09-14,2021-09-14,,2021-09-14,5.4
001671,2021-10-23,2021-10-23,2,2021-10-23,5.6
001674,2021-07-18,2021-07-18,,2021-07-18,4.1
001677,2021-11-28,2021-11-28,,2021-11-28,4.3
001682,2022-10-22,2022-10-22,,2022-10-22,3.0
001685,2021-11-29,2021-11-29,2,2021-11-29,5.5
001689,2021-06-22,NONE,,NONE,13.5
001692,2021-07-03,2021-07-03,,2021-07-03,3.4
001696,2022-06-23,2022-06-23,,2022-06-23,3.2
001700,2021-10-27,2021-10-27,,2021-10-27,16.2
001703,2021-07-16,2021-07-16,,2021-07-16,5.5
001707,2021-05-02,2021-05-02,,2021-05-02,4.3
001710,2021-10-15,2021-10-15,2,2021-10-15,6.3
001713,2021-09-08,2021-09-08,,2021-09-08,18.4
001716,2021-02-07,2021-02-07,,2021-02-07,3.4
001719,2021-03-11,2021-03-11,,2021-03-11,4.7
001722,2021-07-06,2021-07-06,2,2021-07-06,6.8
001725,2021-02-16,2021-02-16,,2021-02-16,3.3
001729,2021-03-13,2021-03-13,,2021-03-13,2.6
