image_id,label,old,tags,kol,sec
000754,2026-05-24,2026-05-24,,2026-05-24,5.6
000758,2026-03-11,2026-03-11,,2026-03-11,2.4
000761,NONE-11-11,NONE-11-11,,NONE-11-11,1.8
000764,2026-03-12,NONE,,NONE,22.4
000767,2026-03-12,2026-03-NONE,b,2026-03-NONE,8.7
000770,2030-04-NONE,NONE,,NONE,18.6
000773,NONE-12-10,NONE-12-10,2,NONE-12-10,8.8
000776,2026-01-09,2026-01-09,,2026-01-09,4.0
000779,2026-06-03,2026-06-03,,2026-06-03,13.8
000783,2025-12-21,2025-12-21,,2025-12-21,5.7
000789,NONE-12-19,NONE-12-19,,NONE-12-19,3.1
000794,2026-10-27,2026-10-27,,2026-10-27,1.7
000798,NONE-12-20,2024-02-24,,2024-02-24,3.1
000802,2026-07-03,2026-07-03,,2026-07-03,11.7
000807,2026-05-29,2026-05-29,,2026-05-29,3.5
000810,2026-03-31,2026-03-31,,2026-03-31,2.1
000815,2026-06-22,2026-06-22,,2026-06-22,2.2
000819,2026-05-18,2026-05-18,,2026-05-18,4.7
000824,NONE-12-18,NONE-12-18,2,NONE-12-18,9.1
000828,NONE-12-21,NONE-12-21,,NONE-12-21,3.0
000831,2026-07-16,2026-07-16,2,2026-07-16,10.0
000835,2026-02-02,2026-02-02,,2026-02-02,2.8
000842,2026-07-03,2026-07-03,,2026-07-03,7.9
000847,2026-05-28,2026-05-28,,2026-05-28,6.0
000851,2026-06-30,2026-06-30,,2026-06-30,3.7
000855,2026-08-25,2026-08-25,2,2026-08-25,7.6
000858,2021-10-28,2021-10-28,,2021-10-28,4.4
000861,2022-07-23,2022-07-23,,2022-07-23,3.4
000866,2021-09-25,2021-09-25,,2021-09-25,2.7
000870,2021-10-15,2021-10-15,,2021-10-15,4.0
000874,2021-03-22,2021-03-22,,2021-03-22,24.8
000877,2023-04-03,NONE,d,NONE,21.3
000880,2021-05-11,2020-07-15,2,2021-05-11,6.7
000883,2021-07-03,2021-01-04,,2021-07-03,2.7
000886,2021-07-09,2020-01-10,,2020-01-10,3.0
000889,2021-05-27,2021-05-27,,2021-05-27,2.5
000892,2022-02-07,2022-02-07,,2022-02-07,2.1
000895,2021-06-02,2021-06-02,,2021-06-02,2.3
000899,2022-09-02,2022-09-02,,2022-09-02,11.1
000903,2021-08-31,2021-08-31,,2021-08-31,2.4
000906,2022-01-NONE,2022-10-15,,2022-10-15,5.0
000910,2021-09-20,2021-09-20,,2021-09-20,2.0
000913,2021-10-19,2021-10-19,,2021-10-19,4.4
000916,2022-06-06,NONE,,NONE,49.2
000920,2022-03-11,2022-03-11,,2022-03-11,7.5
000924,NONE-02-02,2018-02-02,,2018-02-02,2.8
000927,2021-08-23,2021-01-08,,2021-08-23,3.0
000930,2021-07-29,2021-07-29,,2021-07-29,2.4
000933,2021-05-26,NONE,,NONE,8.6
000937,2022-06-11,2022-06-11,,2022-06-11,3.5
000941,2021-07-02,2021-07-02,,2021-07-02,3.9
000946,2021-09-30,2021-09-30,,2021-09-30,1.5
000949,2021-10-24,2021-10-24,2,2021-10-24,9.8
000952,2021-04-05,2021-04-05,,2021-04-05,2.0
000955,2022-01-25,2022-01-03,,2022-01-03,1.8
000959,2022-07-19,2022-07-19,,2022-07-19,11.4
000963,2023-11-14,2023-11-14,,2023-11-14,2.9
000966,2021-08-10,2021-08-10,,2021-08-10,4.5
000969,2022-06-30,2022-06-30,,2022-06-30,12.2
000973,2022-12-02,NONE,,NONE,16.4
000977,2021-11-03,2020-11-03,,2020-11-03,5.7
000981,2021-08-08,2021-08-08,,2021-08-08,2.4
000984,2021-08-20,2021-08-20,,2021-08-20,6.3
000989,2020-07-21,NONE,,NONE,34.1
000992,2021-03-04,2021-03-04,,2021-03-04,11.4
000995,NONE-02-18,NONE,,NONE,8.5
000998,2021-11-11,2021-11-11,2,2021-11-11,4.9
001002,2022-08-24,2022-08-NONE,b,2022-08-NONE,5.8
001006,2022-06-29,2022-06-NONE,2,2020-12-30,3.0
001010,2021-08-09,2021-08-09,,2021-08-09,4.8
001014,2022-01-11,2022-01-11,,2022-01-11,3.6
001017,2021-02-21,2021-02-21,b,2021-02-21,8.1
001020,2020-02-27,2020-02-27,,2020-02-27,4.0
001024,2021-07-13,2021-07-13,,2021-07-13,2.4
001027,2020-09-08,2020-09-08,,2020-09-08,1.9
001031,2022-10-NONE,2022-10-01,,2022-10-01,4.1
001035,2021-10-07,2020-07-07,2,2020-07-07,23.4
001038,2021-12-28,2021-12-28,,2021-12-28,2.0
001041,2022-04-15,2022-04-15,,2022-04-15,2.0
001044,2021-04-30,2021-04-30,,2021-04-30,1.7
001047,2021-05-12,2021-05-12,,2021-05-12,1.4
001051,2022-12-20,2022-12-20,,2022-12-20,6.3
001054,2022-09-01,2022-09-01,,2022-09-01,5.7
001058,2021-10-14,2021-10-14,,2021-10-14,2.0
001063,2022-01-04,2022-01-04,2,2022-01-04,2.8
001066,2022-05-04,2022-05-04,,2022-05-04,9.2
001069,2021-03-15,2021-03-10,,2021-03-10,2.2
001073,2023-09-18,2023-09-18,,2023-09-18,4.5
001076,2021-07-31,2031-07-21,,2031-07-21,4.9
001080,2021-10-13,2021-10-13,,2021-10-13,6.9
001083,2021-07-09,2021-07-09,,2021-07-09,4.7
001086,2023-10-09,2023-10-09,,2023-10-09,3.0
001089,2023-08-05,2023-08-05,,2023-08-05,5.3
001093,2021-05-25,2021-05-25,,2021-05-25,4.3
001096,2021-06-11,2021-11-06,2,2021-11-06,10.6
001100,2021-03-14,2021-03-14,2,2021-03-14,4.8
001103,2021-03-14,NONE-03-14,,2021-03-14,8.5
001106,2021-03-27,2021-03-27,,2021-03-27,2.3
001109,2021-03-22,2021-03-22,,2021-03-22,4.5
001112,2022-07-12,2022-07-12,,2022-07-12,1.7
001115,2022-01-12,2022-01-12,,2022-01-12,3.1
001119,2021-12-26,2021-12-16,,2021-12-16,1.5
001122,2023-01-10,2023-01-10,,2023-01-10,5.2
001125,2021-12-28,2021-12-21,2,2021-12-28,3.7
001128,2021-06-10,2021-12-10,2,2021-12-10,6.3
001131,NONE-02-12,NONE-02-12,,NONE-02-12,5.5
001134,2021-03-03,2021-03-03,,2021-03-03,3.7
001137,2021-07-17,2021-07-17,,2021-07-17,4.3
001140,2021-02-28,2021-02-28,,2021-02-28,3.3
001144,2021-05-25,2021-05-25,,2021-05-25,2.5
001147,2021-12-13,2021-12-13,2,2021-12-13,7.3
001150,2021-09-18,2021-09-18,,2021-09-18,4.3
001154,2021-09-21,2021-09-21,,2021-09-21,21.9
001157,2021-02-07,2021-02-07,,2021-02-07,3.9
001160,2021-04-23,2021-04-23,,2021-04-23,1.8
001163,2021-12-06,2021-12-06,,2021-12-06,2.9
001167,2022-01-20,2022-08-02,,2022-08-02,26.0
001171,2022-01-18,2022-01-18,,2022-01-18,2.2
001174,2021-03-14,2021-03-14,,2021-03-14,5.9
001177,2021-12-01,NONE,,2021-12-01,18.4
001181,2022-04-14,2022-04-14,,2022-04-14,2.0
001184,2021-10-08,2021-10-08,,2021-10-08,1.7
001189,2019-06-28,2019-06-28,2,2019-06-28,10.6
001192,2020-12-08,2020-12-08,d,2020-12-08,13.6
001196,2021-10-18,2021-10-18,,2021-10-18,9.2
001199,2021-10-20,2021-10-20,2,2021-10-20,3.5
001203,2023-02-28,2023-02-28,,2023-02-28,3.4
001206,2021-05-NONE,NONE-05-21,,NONE-05-21,4.0
001209,2021-08-03,2021-08-03,,2021-08-03,1.8
001212,2021-07-03,2021-07-03,,2021-07-03,4.5
001215,2021-06-13,2021-06-13,,2021-06-13,14.3
001219,2021-01-14,2021-01-14,,2021-01-14,2.0
001222,2021-11-10,2021-11-10,,2021-11-10,3.8
001225,2022-06-27,2022-06-27,2,2022-06-27,13.1
001228,2022-01-11,2021-01-12,2,2022-01-11,6.4
001231,2021-05-05,2021-05-05,,2021-05-05,1.9
001234,2021-03-09,2021-03-09,,2021-03-09,2.4
001239,2020-12-19,2020-12-19,,2020-12-19,3.2
001243,2023-12-31,2023-12-31,,2023-12-31,2.7
001246,2022-01-19,2022-01-19,2,2022-01-19,7.6
001249,2021-07-15,2021-07-15,,2021-07-15,9.0
001252,2021-08-19,2021-08-19,,2021-08-19,2.5
001255,2019-09-13,2019-09-13,,2019-09-13,2.2
001258,2022-03-15,2022-03-15,,2022-03-15,15.7
001262,2021-03-25,NONE,,NONE,13.9
001265,2022-06-NONE,2022-06-NONE,,2022-06-NONE,3.9
001268,2022-09-05,2022-09-05,,2022-09-05,5.8
001272,2023-07-08,2023-07-08,,2023-07-08,4.4
001276,2021-11-04,2021-11-04,,2021-11-04,3.9
001279,2022-10-09,2022-10-09,,2022-10-09,5.4
001282,2025-04-01,2025-04-01,,2025-04-01,8.2
001285,2022-11-21,2022-11-21,,2022-11-21,6.1
001292,2022-11-05,2022-11-05,2,2022-11-05,27.9
001295,2021-11-NONE,2021-12-11,,2021-12-11,3.0
001298,2021-06-24,2021-06-24,,2021-06-24,2.8
001302,2021-11-29,2029-11-21,d,2029-11-21,3.2
001305,2021-04-12,2021-04-01,,2021-04-12,4.2
001308,2022-11-06,NONE,,NONE,9.1
001311,2022-10-20,2022-10-20,,2022-10-20,1.3
001314,2022-01-15,2022-01-15,,2022-01-15,7.2
001317,2022-12-07,2022-12-07,2,2022-12-07,11.0
001321,2022-02-15,2022-02-15,,2022-02-15,17.9
001326,2021-07-19,2021-07-19,,2021-07-19,13.8
001330,2021-03-05,2022-03-05,,2022-03-05,3.1
001334,2021-10-26,2021-10-26,,2021-10-26,8.1
001338,2021-06-08,2021-06-08,,2021-06-08,10.6
001341,2021-11-25,2021-11-25,2,2021-11-25,3.8
001344,2021-08-10,2022-11-02,,2025-04-03,12.4
001348,2021-10-31,2021-01-10,,2021-01-10,8.5
001351,2021-06-09,2021-06-09,,2021-06-09,3.8
001354,2022-07-06,2022-07-06,,2022-07-06,3.1
001358,2020-12-NONE,2020-12-NONE,,2020-12-NONE,12.1
001362,2021-04-NONE,2021-10-13,,2021-10-13,11.9
001366,2021-09-29,2021-09-29,2,2021-09-29,15.2
001369,2025-09-21,2025-09-21,,2025-09-21,11.8
001372,2022-03-07,2022-03-07,,2022-03-07,3.8
001375,2022-05-NONE,2022-05-NONE,,2022-05-NONE,5.5
001378,NONE,2021-01-22,,2021-01-22,4.9
001381,2021-04-09,2021-01-04,,2021-04-09,3.8
001384,2018-09-NONE,2018-09-NONE,,2018-09-NONE,6.0
001388,2021-07-17,2021-07-NONE,,2021-07-NONE,8.6
001391,2021-02-25,2021-12-01,,2021-12-01,7.0
001394,2021-09-01,NONE-11-08,,NONE-11-08,14.0
001397,2022-11-01,2022-11-01,,2022-11-01,3.6
001400,2022-01-29,NONE,,NONE,42.0
001403,2020-09-29,2020-07-04,,2020-07-04,6.9
001406,2021-07-31,2031-07-21,,2031-07-21,1.7
001409,2021-12-16,2021-12-16,,2021-12-16,7.1
001413,2021-07-23,2021-07-23,,2021-07-23,10.4
001416,2021-11-05,2021-11-05,,2021-11-05,2.7
001421,2021-07-01,2021-07-01,,2021-07-01,4.0
001425,2021-06-22,2021-06-22,2,2021-06-22,6.4
001428,2020-08-12,2020-08-12,,2020-08-12,8.2
001432,2021-09-29,2021-09-29,,2021-09-29,2.0
001436,2021-09-20,2021-09-20,,2021-09-20,2.5
001440,2021-09-03,2021-09-03,,2021-09-03,3.6
001443,2021-09-06,2021-09-06,,2021-09-06,2.4
001446,2021-10-28,2021-10-NONE,,2021-10-28,2.2
001450,2022-04-26,2022-04-26,,2022-04-26,7.0
001453,2022-09-13,2022-09-13,,2022-09-13,6.4
001456,2022-06-28,2022-06-28,,2022-06-28,13.7
001459,2022-10-29,2022-10-29,,2022-10-29,2.9
001462,2021-11-17,2021-11-17,,2021-11-17,3.4
001466,2020-11-03,2020-01-03,,2020-01-03,21.1
001469,2022-12-03,2022-12-03,,2022-12-03,6.7
001472,2022-02-17,2022-02-17,,2022-02-17,2.4
001475,2022-07-10,2022-07-10,,2022-07-10,1.9
001478,2022-08-27,2022-08-27,,2022-08-27,13.0
001483,2021-02-06,2021-02-06,,2021-02-06,4.2
001486,2022-12-08,2022-12-08,,2022-12-08,3.8
001490,2021-08-06,2021-08-06,2,2021-08-06,5.8
001493,2023-08-17,2023-08-17,,2023-08-17,30.4
001496,2022-09-18,2022-09-18,,2022-09-18,8.9
001500,2021-09-23,2021-09-23,,2021-09-23,2.7
001504,2021-01-27,2021-01-27,,2021-01-27,3.4
001507,2021-02-19,2021-02-19,,2021-02-19,9.1
001511,2023-12-01,NONE-03-22,,NONE-03-22,18.9
001516,2021-11-19,2021-11-19,,2021-11-19,6.3
001521,2021-07-08,NONE,,2021-08-05,16.6
001524,2021-06-25,2021-06-25,,2021-06-25,8.7
001527,2021-01-21,2021-01-21,,2021-01-21,8.5
001530,2021-02-11,2021-02-11,,2021-02-11,3.2
001534,2022-07-11,2022-07-11,,2022-07-11,4.4
001537,2021-02-19,2021-02-26,2,2021-02-26,10.6
001541,2021-06-13,2020-12-14,2,2021-06-13,3.2
001544,2021-08-02,2021-08-02,,2021-08-02,1.8
001547,2021-07-04,2021-07-04,,2021-07-04,5.8
001550,2021-08-25,NONE,,NONE,21.0
001555,2020-06-03,2020-05-03,,2020-06-03,3.3
001559,2024-12-21,2024-12-21,,2024-12-21,7.1
001562,2022-06-11,2022-06-01,,2022-06-11,2.1
001565,2022-01-17,2022-01-17,,2022-01-17,12.2
001570,2021-11-30,2021-11-30,,2021-11-30,3.9
001573,2022-01-06,2022-01-06,,2022-06-01,8.8
001577,2022-11-05,2022-11-05,,2022-11-05,5.7
001580,2022-11-02,2022-11-02,,2022-11-02,2.0
001585,2021-10-28,2021-10-28,,2021-10-28,6.0
001590,2021-02-18,2021-02-18,,2021-02-18,7.1
001594,2021-12-13,2021-12-13,,2021-12-13,5.2
001597,2021-03-07,2021-03-07,2,2021-03-07,2.7
001600,2021-02-08,2021-02-08,,2021-02-08,3.1
001603,2021-02-24,2021-02-24,,2021-02-24,4.2
001607,2021-04-03,2021-04-03,,2021-04-03,3.1
001610,2021-02-12,2021-02-12,,2021-02-12,8.2
001613,2022-02-25,2022-02-25,,2022-02-25,2.3
001616,2021-12-15,2021-12-15,,2021-12-15,7.2
001619,2023-10-06,2023-10-06,,2023-10-06,1.7
001624,2022-04-26,2022-04-26,,2022-04-26,1.4
001629,2021-07-23,2021-07-23,,2021-07-23,2.4
001632,2021-11-27,2021-11-27,,2021-11-27,6.5
001636,2021-12-22,2023-02-12,2,2023-02-12,3.1
001639,2021-02-28,2021-02-28,,2021-02-28,5.8
001642,2022-03-19,2022-03-19,,2022-03-19,2.6
001645,2021-10-12,2021-10-12,,2021-10-12,1.6
001648,2021-12-14,2021-12-14,,2021-12-14,1.9
001651,2021-03-09,2021-03-09,,2021-03-09,3.0
001654,2019-08-19,2019-08-19,,2019-08-19,1.7
001657,2021-01-16,2021-01-16,,2021-01-16,2.0
001662,2022-04-26,2022-04-26,,2022-04-26,3.2
001665,2021-01-28,2021-01-28,,2021-01-28,2.7
001669,2021-02-08,2021-02-08,,2021-02-08,2.9
001672,2021-05-19,2021-05-19,,2021-05-19,3.6
001675,2021-03-15,2021-03-15,,2021-03-15,5.4
001679,2021-03-16,2021-03-16,2,2021-03-16,4.6
001683,2021-11-14,2021-11-14,,2021-11-14,3.1
001686,2020-11-27,2020-11-27,,2020-11-27,5.8
001690,2020-08-16,2020-08-16,,2020-08-16,6.2
001694,2022-07-01,2022-07-01,,2022-07-01,6.7
001698,2021-12-22,2021-12-22,,2021-12-22,4.1
001701,2021-10-27,2021-10-27,,2021-10-27,3.5
001704,2021-07-16,2021-07-16,,2021-07-16,3.1
001708,2021-05-02,2021-05-02,,2021-05-02,2.0
001711,2021-10-15,2021-10-15,2,2021-10-15,3.7
001714,2021-09-08,2021-09-08,d,2021-09-08,5.3
001717,2021-02-08,2021-02-08,,2021-02-08,8.2
001720,2021-03-11,2021-03-11,,2021-03-11,3.5
001723,2021-05-13,2021-05-13,,2021-05-13,2.2
001726,2021-02-16,2021-02-06,,2021-02-16,2.6
