image_id,label,old,tags,kol,sec
000160,2026-10-27,2025-04-02,2,2026-10-27,1.9
000162,2027-06-12,2027-06-12,,2027-06-12,3.1
000164,2026-04-27,2026-04-27,,2026-04-27,1.7
000166,2027-08-18,2027-08-NONE,,2027-08-NONE,5.5
000169,2026-03-18,2026-03-18,,2026-03-18,1.4
000171,2026-05-27,2026-05-27,2,2026-05-27,3.2
000173,2026-09-17,2026-09-17,,2026-09-17,1.9
000175,2026-06-28,2026-06-28,2,2026-06-28,3.1
000177,2026-08-18,2026-08-18,,2026-08-18,2.9
000179,2026-06-29,2025-09-30,2,2026-06-29,3.5
000181,2026-09-08,2026-09-08,2,2026-09-09,1.8
000184,2027-11-19,2027-11-01,,2027-11-01,3.1
000186,2028-04-14,2028-04-14,,2028-04-14,1.8
000189,2026-08-25,2026-08-25,,2026-08-25,3.6
000191,2026-06-15,NONE,,NONE,17.8
000194,2027-04-23,2027-04-23,,2027-04-23,5.0
000196,2027-02-27,2027-02-27,,2027-02-27,3.3
000200,2027-07-14,2021-07-NONE,,2021-07-NONE,18.2
000202,2027-02-06,2027-02-06,,2027-02-06,2.0
000204,2026-06-18,2026-06-18,,2026-06-18,4.0
000206,2026-05-08,2026-05-08,,2026-05-08,2.6
000211,2026-02-12,2026-06-02,,2026-06-02,8.1
000213,2026-03-20,2026-03-20,,2026-03-20,2.2
000217,2027-03-08,2027-03-08,,2027-03-08,5.3
000219,2026-09-07,2026-09-07,,2026-09-07,1.5
000221,2026-07-15,2026-07-15,,2026-07-15,2.6
000223,2026-08-13,2026-08-13,,2026-08-13,1.5
000226,2027-03-15,2027-03-15,,2027-03-15,6.3
000228,2025-10-20,2025-10-20,,2025-10-20,1.6
000230,2026-03-28,2026-03-28,,2026-03-28,3.1
000233,2028-01-13,2021-01-22,,2021-01-22,8.4
000236,2026-04-08,2026-04-08,,2026-04-08,3.9
000238,2026-09-10,2026-09-10,2,2026-09-10,2.5
000240,2027-05-20,2027-05-20,,2027-05-20,4.0
000242,2026-05-21,2025-09-22,2,2026-05-21,4.8
000244,2026-06-21,2026-06-21,2,2026-06-21,3.3
000246,2026-02-04,2025-09-05,2,2026-02-04,2.9
000249,2026-02-16,2026-02-16,,2026-02-16,3.9
000251,2026-02-24,2026-02-24,2,2026-02-24,2.0
000253,2026-06-20,2026-06-20,,2026-06-20,3.0
000256,2027-01-02,2027-01-02,,2027-01-02,1.6
000258,2026-05-30,2026-05-30,,2026-05-30,7.0
000260,2027-04-01,2027-04-01,,2027-04-01,1.8
000262,2027-01-10,2027-01-10,b,2027-01-10,4.0
000264,2026-06-06,NONE,,NONE,14.5
000266,2025-12-04,NONE,b,NONE,24.2
000269,2026-05-15,2026-05-15,,2026-05-15,4.9
000271,2026-03-24,2026-03-22,,2026-03-24,4.2
000275,2026-04-23,2026-04-23,,2026-04-23,6.6
000280,2026-03-23,2026-03-23,,2026-03-23,2.2
000282,2026-09-10,2026-09-10,,2026-09-10,3.7
000284,2026-08-20,2026-08-20,,2026-08-20,7.6
000286,2027-03-11,2027-03-11,,2027-03-11,19.5
000288,2028-07-25,2028-07-25,b,2028-07-25,3.8
000290,2027-03-02,2027-03-02,,2027-03-02,7.9
000292,2026-02-13,2026-02-13,,2026-02-13,1.4
000295,2025-11-08,2025-11-08,,2025-11-08,2.5
000299,2026-05-13,2026-05-13,,2026-05-13,5.7
000301,2027-04-09,2027-04-09,,2027-04-09,1.8
000303,2026-07-31,2026-07-31,,2026-07-31,4.7
000305,2026-02-24,2026-02-24,,2026-02-24,18.0
000307,2025-11-14,2025-11-14,,2025-11-14,2.6
000310,2026-09-28,2026-09-28,,2026-09-28,8.8
000313,2026-03-17,2026-03-17,,2026-03-17,4.2
000316,2027-03-01,2027-03-01,,2027-03-01,2.5
000319,2026-02-14,2026-02-14,,2026-02-14,3.1
000322,2025-10-29,2025-10-29,,2025-10-29,1.6
000324,2027-05-15,2027-05-15,,2027-05-15,5.6
000326,2025-10-18,2025-10-18,,2025-10-18,6.0
000329,2025-12-25,2025-12-25,,2025-12-25,4.6
000331,2025-10-31,2025-10-31,,2025-10-31,2.7
000333,2025-11-07,2025-11-07,,2025-11-07,2.3
000335,2025-11-28,2025-11-28,,2025-11-28,3.5
000337,2025-12-09,2025-12-09,,2025-12-09,1.7
000340,2026-08-11,2026-08-11,,2026-08-11,1.3
000342,2026-06-22,2026-06-22,,2026-06-22,1.3
000345,2026-04-09,2026-04-09,,2026-04-09,3.8
000347,2027-05-26,2027-05-26,,2027-05-26,2.7
000349,2025-12-07,2025-12-07,,2025-12-07,2.3
000352,2026-08-27,2026-08-27,,2026-08-27,3.4
000354,2027-07-06,2027-07-06,,2027-07-06,5.1
000356,2027-03-17,2027-03-17,,2027-03-17,5.0
000359,2026-06-16,2026-06-16,,2026-06-16,5.8
000361,2026-12-19,2026-12-12,,2026-12-12,14.3
000364,2026-06-04,2026-06-04,,2026-06-04,12.2
000366,2026-09-05,2026-09-05,,2026-09-05,4.6
000368,2026-09-22,2026-09-22,,2026-09-22,17.5
000370,2026-09-02,2025-09-02,,2025-09-02,8.4
000372,2026-09-15,2026-09-15,,2026-09-15,3.2
000374,2026-08-28,2026-08-28,,2026-08-28,7.9
000376,2025-10-07,2025-10-07,,2025-10-07,5.2
000378,2026-05-29,2026-05-29,2,2026-05-29,2.6
000380,2026-09-02,2026-09-02,,2026-09-02,1.9
000382,2026-08-18,2026-08-18,,2026-08-18,2.9
000384,2026-09-08,2026-07-08,2,2026-07-08,2.0
000386,2026-06-10,2025-06-11,2,2026-11-06,4.1
000390,2026-05-19,2021-03-23,,2021-03-23,11.3
000392,2026-08-28,2026-08-28,2,2026-08-28,3.8
000394,2026-04-14,2026-04-14,,2026-04-14,7.5
000397,2026-02-19,2026-02-19,,2026-02-19,3.7
000399,2027-01-31,2027-01-31,,2027-01-31,2.8
000402,2019-04-28,2019-04-28,,2019-04-28,6.2
000404,2026-06-10,2026-06-10,,2026-06-10,1.4
000406,2026-08-27,NONE,2,NONE,17.9
000408,2025-10-09,2025-10-09,2,2025-10-09,4.2
000411,2026-09-09,2026-09-09,2,2026-09-09,5.9
000414,2026-04-07,2026-04-07,,2026-04-07,2.3
000417,2026-03-15,2026-03-15,,2026-03-15,3.6
000419,2026-08-05,2026-08-05,,2026-08-05,2.9
000421,2026-07-17,2026-07-17,,2026-07-17,1.5
000423,2026-06-04,2026-06-02,b,2026-06-02,3.1
000425,2025-11-05,2025-11-05,,2025-11-05,2.0
000427,2027-04-01,2027-04-01,,2027-04-01,1.8
000430,2028-02-01,2028-02-01,,2028-02-01,3.1
000433,2026-08-05,2026-08-05,,2026-08-05,6.0
000435,2026-07-14,2026-07-14,,2026-07-14,4.1
000437,2025-11-19,NONE,,NONE,18.3
000439,2026-03-18,2026-03-18,,2026-03-18,1.6
000442,2025-11-30,2025-11-30,,2025-11-30,2.7
000444,2026-07-01,2026-07-01,,2026-07-01,3.5
000447,2025-11-22,2025-11-22,,2025-11-22,2.5
000449,2026-01-28,2026-01-28,,2026-01-28,3.7
000451,2026-02-27,2025-08-28,2,2026-08-28,3.9
000453,2026-01-26,2025-08-27,2,2025-08-27,5.8
000455,2026-02-10,2026-02-10,2,2026-02-10,1.3
000459,2026-01-19,NONE-01-19,,2026-01-19,26.5
000462,2027-05-27,2027-05-27,,2027-05-27,2.4
000465,2027-07-30,2027-07-30,t,2027-07-30,1.9
000467,2025-12-26,2025-12-26,,2025-12-26,3.5
000469,2026-07-21,2026-07-21,,2026-07-21,2.2
000471,2027-01-08,2027-01-08,,2027-01-08,3.3
000474,2026-06-26,2026-06-06,,2026-06-06,2.3
000477,2026-07-21,2026-07-21,,2026-07-21,2.2
000479,2026-05-22,2026-05-22,,2026-05-22,1.9
000481,2026-03-09,2026-03-09,,2026-03-09,1.0
000483,2027-04-15,2027-04-15,,2027-04-15,1.3
000485,2027-09-17,NONE,,NONE,12.1
000489,2026-05-08,2026-05-08,,2026-05-08,9.3
000493,2026-06-17,2026-06-17,,2026-06-17,3.4
000495,2026-02-19,2026-02-01,2,2028-08-28,27.1
000497,2026-08-31,NONE,,NONE,13.0
000499,2026-05-13,2026-05-13,,2026-05-13,2.0
000502,2026-06-20,2026-06-20,,2026-06-20,3.5
000504,2026-02-28,2026-02-28,,2026-02-28,2.4
000506,2026-06-18,2026-06-11,2,2026-06-11,3.5
000510,2026-09-03,2026-09-03,,2026-09-03,6.4
000512,2026-02-17,2026-02-17,,2026-02-17,4.3
000514,2026-07-13,2026-07-13,,2026-07-13,1.8
000517,2026-09-25,2026-09-25,,2026-09-25,3.0
000519,2026-08-10,2026-08-10,2,2026-08-10,4.3
000521,2026-03-10,2026-03-10,2,2026-03-10,1.8
000523,2026-03-23,2026-03-23,2,2026-03-23,1.5
000525,2027-09-08,2027-09-08,,2027-09-08,2.9
000529,2026-01-12,2026-01-12,,2026-01-12,1.3
000531,2026-02-28,2026-02-28,,2026-02-28,2.1
000533,2026-03-26,2026-03-26,,2026-03-26,5.0
000535,2026-02-04,2026-02-04,,2026-02-04,1.8
000538,2026-02-06,2026-02-06,,2026-02-06,5.0
000540,2026-03-24,2026-03-24,,2026-03-24,2.0
000542,2027-07-22,2027-07-22,,2027-07-22,3.0
000545,2027-07-09,2027-07-09,,2027-07-09,4.9
000547,2026-05-28,2026-05-28,,2026-05-28,2.9
000549,2027-01-16,2027-01-16,,2027-01-16,5.5
000551,2026-12-19,2026-12-19,,2026-12-19,4.7
000553,2028-10-24,2022-10-24,,2022-10-24,10.8
000555,2027-04-16,2027-04-16,,2027-04-16,3.2
000557,2026-08-12,2026-08-12,,2026-08-12,4.5
000559,2027-04-21,2027-04-21,,2027-04-21,2.8
000561,2028-08-07,2028-08-07,,2028-08-07,15.6
000563,2026-01-10,NONE,,2026-01-10,17.8
000565,2025-12-05,2025-12-05,,2025-12-05,3.6
000567,2025-10-29,2025-10-29,,2025-10-29,4.0
000569,2025-11-02,2025-11-02,,2025-11-02,3.4
000571,NONE-10-18,2024-11-18,,2024-11-18,4.5
000573,NONE-10-22,NONE-10-22,,NONE-10-22,5.6
000575,NONE-10-14,NONE,,NONE,20.1
000577,2026-04-20,2026-04-20,,2026-04-20,1.9
000579,2026-07-10,2026-07-10,,2026-07-10,1.6
000582,2025-11-21,2025-01-21,,2025-01-21,4.8
000584,2026-07-15,2026-07-15,2,2026-07-15,2.4
000586,2026-03-14,2026-03-14,,2026-03-14,1.7
000588,2025-11-28,2025-11-28,,2025-11-28,2.2
000590,2025-12-05,2025-12-05,,2025-12-05,1.8
000592,2025-03-25,2023-03-26,2,2023-03-26,5.7
000594,2026-08-25,2025-08-26,2,2026-08-25,3.5
000596,2026-08-13,2025-08-14,,2025-08-14,5.1
000598,2026-03-09,2026-03-09,2,2026-03-09,7.0
000600,2026-08-31,2025-09-01,,2026-08-31,2.8
000602,2026-09-22,2025-09-20,2,2025-09-20,2.2
000604,2026-09-15,NONE,,NONE,21.4
000606,2026-10-01,2026-10-01,,2026-10-01,7.4
000608,2026-08-13,2026-08-13,,2026-08-13,2.6
000610,2026-06-04,2026-06-04,,2026-06-04,2.2
000612,2026-05-07,2026-05-07,,2026-05-07,3.7
000614,2026-03-07,2026-03-07,,2026-03-07,1.1
000617,2026-07-11,2026-07-11,,2026-07-11,2.0
000621,2026-08-25,2026-08-25,,2026-08-25,1.1
000623,2027-03-10,2027-03-10,,2027-03-10,1.6
000625,2027-04-01,2027-04-01,,2027-04-01,1.4
000627,2026-10-06,NONE,2,NONE,20.5
000631,2025-11-15,2025-11-15,,2025-11-15,1.6
000633,2025-12-24,2025-12-24,,2025-12-24,3.1
000636,2026-03-09,2026-03-09,,2026-03-09,1.4
000640,2026-02-08,2026-02-08,,2026-02-08,1.4
000642,2026-09-01,2025-03-01,,2025-03-01,2.2
000648,2028-08-25,NONE,,NONE,24.9
000650,2026-08-05,2026-08-05,,2026-08-05,3.4
000652,2027-03-31,2027-03-31,,2027-03-31,5.6
000654,2028-07-02,2028-07-02,,2028-07-02,2.8
000656,2026-09-04,2026-09-04,,2026-09-04,2.7
000658,2026-01-16,2026-01-16,,2026-01-16,1.4
000660,2026-02-28,2026-02-28,,2026-02-28,4.2
000662,2026-03-11,2026-03-11,,2026-03-11,2.3
000667,2026-06-22,2026-06-22,2,2026-06-22,2.4
000669,2026-09-02,2026-09-02,2,2026-09-02,1.9
000671,2026-03-31,2025-10-01,,2026-03-31,3.2
000674,2026-06-02,2026-06-02,,2026-06-02,1.5
000676,2026-06-10,2026-06-10,,2026-06-10,0.9
000678,2026-07-24,2026-07-24,,2026-07-24,1.0
000680,2025-10-15,2025-10-15,,2025-10-15,2.0
000683,2026-03-11,2026-03-11,,2026-03-11,1.6
000685,2026-05-28,2026-05-28,,2026-05-28,1.9
000689,2025-10-27,2025-10-27,,2025-10-27,5.5
000691,2026-09-22,2026-09-22,2,2026-09-22,3.4
000693,2026-09-01,2026-09-01,2,2026-09-01,2.9
000697,2025-10-07,2025-10-07,,2025-10-07,1.5
000700,2025-10-24,2025-10-24,,2025-10-24,1.8
000704,2026-07-29,2026-07-29,,2026-07-29,1.7
000706,2026-03-11,2026-03-11,,2026-03-11,2.5
000709,2025-10-14,2025-10-14,,2025-10-14,2.1
000711,2025-10-09,2025-10-09,,2025-10-09,2.5
000715,2026-06-26,2026-06-26,,2026-06-26,2.6
000717,2025-10-12,2025-10-12,,2025-10-12,5.5
000719,2026-04-04,2026-04-04,,2026-04-04,1.6
000721,2026-12-17,2026-12-17,,2026-12-17,3.1
000723,2026-05-10,NONE,,NONE,12.0
000725,2026-04-16,2026-04-16,,2026-04-16,3.8
000727,2026-06-22,2026-06-22,,2026-06-22,2.8
000730,2026-02-26,2026-02-26,,2026-02-26,1.8
000732,2026-03-16,2026-03-15,,2026-03-15,2.1
000734,2025-10-28,2025-10-28,,2025-10-28,2.8
000737,2026-03-04,2026-03-04,,2026-03-04,2.6
000741,2025-12-03,2025-12-03,2,2025-12-03,3.9
000743,2026-11-16,2026-11-16,,2026-11-16,2.7
000745,2026-01-10,2026-01-10,,2026-01-10,2.8
000747,2026-06-22,2026-06-22,,2026-06-22,2.7
000751,2025-05-08,2025-05-08,,2025-05-08,3.5
000754,2026-05-24,2026-05-24,,2026-05-24,3.9
000757,NONE-10-22,NONE-10-22,,NONE-10-22,2.7
000759,2026-05-14,2026-05-14,,2026-05-14,2.1
000761,NONE-11-11,NONE-11-11,,NONE-11-11,1.5
000763,NONE-11-12,NONE-11-12,,NONE-11-12,14.0
000765,2025-11-21,NONE,,NONE,15.0
000767,2026-03-12,2026-03-NONE,b,2026-03-NONE,6.0
000769,2026-12-10,2026-12-10,,2026-12-10,2.3
000771,2019-11-26,NONE-12-31,,NONE-12-31,3.1
000773,NONE-12-10,NONE-12-10,2,NONE-12-10,5.8
000775,2025-12-17,2025-12-17,,2025-12-17,1.5
000777,2026-03-NONE,2026-03-NONE,,2026-03-03,19.4
000779,2026-06-03,2026-06-03,,2026-06-03,5.0
000781,2026-10-02,2026-10-02,,2026-10-02,1.3
000786,NONE-12-17,NONE-12-17,2,NONE-12-17,4.3
000789,NONE-12-19,NONE-12-19,,NONE-12-19,1.7
000793,2026-05-06,2026-05-06,,2026-05-06,1.7
000795,2026-07-14,NONE,2,NONE,17.5
000798,NONE-12-20,2024-02-24,,2024-02-24,3.3
000801,2026-03-25,2026-03-25,,2026-03-25,4.5
000804,2027-09-01,2027-09-01,d,2027-09-01,3.3
000807,2026-05-29,2026-05-29,,2026-05-29,2.5
000809,2026-08-30,2026-08-30,,2026-08-30,2.0
000811,2026-03-31,2026-03-31,,2026-03-31,1.9
000815,2026-06-22,2026-06-22,,2026-06-22,1.2
000818,2026-05-12,NONE,,NONE,15.3
000821,2026-02-02,2026-02-02,,2026-02-02,2.8
000824,NONE-12-18,NONE-12-18,2,NONE-12-18,4.9
000826,2026-06-22,2026-06-22,,2026-06-22,3.8
000829,2026-03-20,2026-03-20,,2026-03-20,2.5
000831,2026-07-16,2026-07-16,2,2026-07-16,4.8
000833,2026-04-27,2026-04-27,,2026-04-27,2.1
000838,2026-02-21,2026-02-21,,2026-02-21,1.9
000842,2026-07-03,2026-07-03,,2026-07-03,4.2
000846,2026-05-28,2026-05-28,,2026-05-28,2.7
000848,2026-05-21,2021-05-20,,2021-05-20,12.6
000851,2026-06-30,2026-06-30,,2026-06-30,2.6
000854,2026-09-04,2026-09-04,,2026-09-04,4.2
000856,2026-06-03,2026-06-03,,2026-06-03,6.6
000858,2021-10-28,2021-10-28,,2021-10-28,3.9
000860,2022-07-23,2022-07-23,,2022-07-23,4.8
000863,2021-10-22,2020-10-NONE,2,2020-10-NONE,1.6
000866,2021-09-25,2021-09-25,,2021-09-25,1.7
000868,2021-10-23,NONE,,NONE,9.8
000871,2021-10-15,2021-10-15,,2021-10-15,3.3
000874,2021-03-22,2021-03-22,,2021-03-22,20.2
000876,2021-07-01,2021-07-01,,2021-07-01,2.3
000878,2023-04-03,NONE,t,NONE,9.2
000880,2021-05-11,2020-07-15,2,2021-05-11,6.1
000882,2021-06-08,2021-06-08,,2021-06-08,2.2
000884,2021-07-03,NONE,2,NONE,9.4
000886,2021-07-09,2020-01-10,,2020-01-10,2.4
000888,2021-12-04,2021-12-04,,2021-12-04,3.0
000890,2021-04-05,2021-04-05,,2021-04-05,2.9
000892,2022-02-07,2022-02-07,,2022-02-07,2.3
000894,2021-06-02,2021-06-02,,2021-06-02,2.0
000897,2025-05-19,2025-05-19,,2025-05-19,15.0
000899,2022-09-02,2022-09-02,,2022-09-02,9.9
000902,2021-11-01,2021-11-01,,2021-11-01,5.3
000904,2021-08-31,2021-08-22,,2021-08-22,2.5
000906,2022-01-NONE,2022-10-15,,2022-10-15,2.8
000909,2021-09-20,2021-09-20,,2021-09-20,1.3
000911,2022-05-05,2022-05-05,,2022-05-05,3.7
000913,2021-10-19,2021-10-19,,2021-10-19,3.9
000915,2021-07-21,2021-07-21,,2021-07-21,3.8
000918,2021-09-17,2020-04-20,,2020-04-20,8.6
000920,2022-03-11,2022-03-11,,2022-03-11,5.1
000923,NONE-02-01,2020-01-02,,2020-01-02,3.1
000925,NONE-02-02,NONE-02-02,,NONE-02-02,3.8
000927,2021-08-23,2021-01-08,,2021-08-23,3.5
000929,2022-03-13,2022-03-13,,2022-03-13,4.4
