image_id,label,old,tags,kol,sec
000260,2027-04-01,2027-04-01,,2027-04-01,3.8
000263,2028-01-22,NONE,,NONE,24.5
000266,2025-12-04,NONE,b,2025-12-04,24.6
000270,2026-09-03,2026-09-03,,2026-09-03,5.8
000275,2026-04-23,2026-04-23,,2026-04-23,9.4
000281,2026-07-15,2026-07-15,,2026-07-15,7.3
000284,2026-08-20,2026-08-20,,2026-08-20,10.6
000287,2027-02-18,2027-02-18,,2027-02-18,9.9
000290,2027-03-02,2027-03-02,,2027-03-02,11.5
000294,2026-09-08,2026-09-09,2,2026-09-09,15.1
000299,2026-05-13,2026-05-13,,2026-05-13,7.9
000302,2026-03-15,2026-03-15,,2026-03-15,3.0
000305,2026-02-24,2026-02-24,,2026-02-24,19.6
000308,2025-12-04,2025-12-04,,2025-12-04,3.1
000313,2026-03-17,2026-03-17,,2026-03-17,6.1
000317,2025-11-15,2025-11-15,,2025-11-15,6.5
000322,2025-10-29,2025-10-29,,2025-10-29,2.8
000325,2025-11-03,2025-11-03,,2025-11-03,5.6
000329,2025-12-25,2025-12-25,,2025-12-25,6.9
000332,2025-10-22,2025-10-22,,2025-10-22,5.3
000335,2025-11-28,2025-11-28,,2025-11-28,4.9
000338,2026-05-28,2026-05-28,,2026-05-28,4.2
000342,2026-06-22,2026-06-22,,2026-06-22,3.0
000346,2026-05-15,2026-05-15,,2026-05-15,5.2
000349,2025-12-07,2025-12-07,,2025-12-07,3.7
000353,2026-03-08,2026-03-08,,2026-03-08,6.1
000356,2027-03-17,2027-03-17,,2027-03-17,5.3
000360,2026-02-18,NONE,2,NONE,30.5
000364,2026-06-04,2026-06-04,,2026-06-04,11.7
000367,2026-05-18,2026-05-18,,2026-05-18,6.0
000370,2026-09-02,2025-09-02,,2025-09-02,13.5
000373,2026-09-18,NONE,,NONE,34.2
000376,2025-10-07,2025-10-07,,2025-10-07,8.8
000379,2026-09-05,2026-09-05,d,2026-09-05,6.8
000382,2026-08-18,2026-08-18,,2026-08-18,4.9
000385,2026-09-14,2026-09-14,2,2026-09-14,4.2
000390,2026-05-19,2021-03-23,,2021-03-23,15.5
000393,2027-08-02,2027-08-02,,2027-08-02,5.0
000397,2026-02-19,2026-02-19,,2026-02-19,6.1
000401,2027-04-12,2027-04-12,,2027-04-12,4.7
000404,2026-06-10,2026-06-10,,2026-06-10,3.6
000407,2025-12-01,2025-12-01,2,2025-12-01,6.8
000411,2026-09-09,2026-09-09,2,2026-09-09,6.6
000416,2026-04-07,2026-07-01,,2026-07-01,4.7
000419,2026-08-05,2026-08-05,,2026-08-05,5.8
000422,2026-06-09,2026-06-09,2,2026-06-09,4.6
000425,2025-11-05,2025-11-05,,2025-11-05,4.2
000429,2026-01-04,2025-01-04,,2026-01-04,9.5
000433,2026-08-05,2026-08-05,,2026-08-05,18.0
000436,2026-02-12,2026-02-12,,2026-02-12,7.3
000439,2026-03-18,2026-03-18,,2026-03-18,5.1
000443,2026-04-06,2026-04-06,,2026-04-06,9.8
000447,2025-11-22,2025-11-22,,2025-11-22,7.6
000450,2026-03-11,2025-09-12,2,2026-03-11,8.6
000453,2026-01-26,2025-08-27,2,2025-08-27,11.3
000456,2025-12-26,2025-12-26,2,2025-12-26,8.9
000462,2027-05-27,2027-05-27,,2027-05-27,5.5
000466,2027-06-07,2027-06-17,t,2027-06-17,5.2
000469,2026-07-21,2026-07-21,,2026-07-21,6.7
000473,2026-05-21,NONE,,NONE,25.8
000477,2026-07-21,2026-07-21,,2026-07-21,4.9
000480,2026-06-04,2026-07-21,,2026-07-21,4.8
000483,2027-04-15,2027-04-15,,2027-04-15,3.5
000487,2027-12-11,2027-12-11,,2027-12-11,8.9
000493,2026-06-17,2026-06-17,,2026-06-17,6.1
000496,2027-03-05,2027-03-05,,2027-03-05,5.4
000499,2026-05-13,2026-05-13,,2026-05-13,3.9
000503,2026-02-18,2026-02-10,,2026-02-18,17.9
000506,2026-06-18,2026-06-11,2,2026-06-11,6.2
000511,2026-03-24,2026-03-24,,2026-03-24,3.9
000514,2026-07-13,2026-07-13,,2026-07-13,4.4
000518,2026-09-14,2026-09-14,,2026-09-14,3.5
000521,2026-03-10,2026-03-10,2,2026-03-10,4.3
000524,2026-06-18,2026-06-18,,2026-06-18,4.9
000529,2026-01-12,2026-01-12,,2026-01-12,2.9
000532,2026-02-28,2026-02-28,,2026-02-28,3.6
000535,2026-02-04,2026-02-04,,2026-02-04,2.8
000539,2027-08-11,NONE,,NONE,42.5
000542,2027-07-22,2027-07-22,,2027-07-22,4.5
000546,2026-08-10,2026-08-10,2,2026-08-10,5.8
000549,2027-01-16,2027-01-16,,2027-01-16,6.4
000552,2026-09-07,2026-09-07,,2026-09-07,3.8
000555,2027-04-16,2027-04-16,,2027-04-16,4.0
000558,2025-05-16,2025-05-16,,2025-05-16,5.5
000561,2028-08-07,2028-08-07,,2028-08-07,19.2
000564,2026-06-25,2026-06-25,,2026-06-25,3.5
000567,2025-10-29,2025-10-29,,2025-10-29,3.8
000570,2026-05-20,2026-05-20,,2026-05-20,3.4
000573,NONE-10-22,NONE-10-22,,NONE-10-22,5.1
000576,2026-05-21,2020-02-NONE,2,2026-05-21,4.3
000579,2026-07-10,2026-07-10,,2026-07-10,4.4
000583,2025-11-23,2025-11-NONE,,2025-11-NONE,23.7
000586,2026-03-14,2026-03-14,,2026-03-14,4.8
000589,2026-04-02,2026-04-02,,2026-04-02,7.5
000592,2025-03-25,2023-03-26,2,2025-03-25,8.5
000595,2026-05-01,2026-05-01,,2026-05-01,3.7
000598,2026-03-09,2026-03-09,2,2026-03-09,8.1
000601,2026-01-27,2026-01-27,,2026-01-27,4.4
000604,2026-09-15,NONE,,NONE,24.1
000607,2028-06-23,2028-06-23,,2028-06-23,4.6
000610,2026-06-04,2026-06-04,,2026-06-04,2.8
000613,2026-05-28,2026-05-28,,2026-05-28,3.8
000617,2026-07-11,2026-07-11,,2026-07-11,6.9
000622,2027-01-22,2027-01-22,,2027-01-22,3.5
000625,2027-04-01,2027-04-01,,2027-04-01,3.0
000628,2025-02-03,2025-12-NONE,,2025-02-03,3.6
000633,2025-12-24,2025-12-24,,2025-12-24,5.2
000638,2026-06-16,2026-06-16,,2026-06-16,3.7
000642,2026-09-01,2025-03-01,,2025-03-01,4.7
000649,2027-04-07,2021-01-21,,2021-01-21,16.6
000652,2027-03-31,2027-03-31,,2027-03-31,5.4
000655,2026-08-27,2026-08-27,,2026-08-27,7.4
000658,2026-01-16,2026-01-16,,2026-01-16,3.2
000661,2026-04-17,2026-04-17,,2026-04-17,5.4
000667,2026-06-22,2026-06-22,2,2026-06-22,3.8
000670,2026-06-24,NONE-06-24,2,2026-06-24,5.7
000674,2026-06-02,2026-06-02,,2026-06-02,1.1
000677,2027-08-17,2027-08-17,,2027-08-17,4.1
000680,2025-10-15,2025-10-15,,2025-10-15,3.3
000684,2026-03-23,2026-03-23,,2026-03-23,4.2
000689,2025-10-27,2025-10-27,,2025-10-27,7.9
000692,2026-08-21,2026-08-21,,2026-08-21,1.4
000697,2025-10-07,2025-10-07,,2025-10-07,3.6
000703,2026-01-25,2026-01-25,,2026-01-25,4.5
000706,2026-03-11,2026-03-11,,2026-03-11,4.2
000710,2025-10-14,2025-10-14,,2025-10-14,3.3
000715,2026-06-26,2026-06-26,,2026-06-26,3.9
000718,2026-01-17,2026-01-17,,2026-01-17,4.0
000721,2026-12-17,2026-12-17,,2026-12-17,4.2
000724,2026-05-20,2026-05-20,,2026-05-20,3.6
000727,2026-06-22,2026-06-22,,2026-06-22,4.2
000731,2026-03-08,2026-03-08,,2026-03-08,2.9
000734,2025-10-28,2025-10-28,,2025-10-28,4.9
000738,2026-02-12,2026-02-12,,2026-02-12,5.0
000743,2026-11-16,2026-11-16,,2026-11-16,4.4
000746,2026-06-23,2026-06-23,,2026-06-23,3.0
000751,2025-05-08,2025-05-08,,2025-05-08,4.9
000756,2027-02-24,2027-02-24,,2027-02-24,4.6
000759,2026-05-14,2026-05-14,,2026-05-14,3.8
000762,2026-08-02,2026-08-02,,2026-08-02,3.7
000765,2025-11-21,NONE,,NONE,18.7
000768,2026-06-26,2026-06-26,,2026-06-26,5.4
000771,2019-11-26,NONE-12-31,,NONE-12-31,5.0
000774,2026-02-08,2026-02-08,,2026-02-08,6.1
000777,2026-03-NONE,2026-03-NONE,,2026-03-NONE,21.1
000780,2026-04-27,NONE-04-27,,2026-04-27,3.8
000786,NONE-12-17,NONE-12-17,2,NONE-12-17,6.5
000790,2027-07-NONE,2027-07-NONE,,2027-07-NONE,14.9
000795,2026-07-14,NONE,2,NONE,20.3
000800,2026-08-12,2026-08-12,,2026-08-12,6.0
000804,2027-09-01,2027-09-01,d,2027-09-01,1.8
000808,2026-06-12,2026-06-12,,2026-06-12,3.7
000811,2026-03-31,2026-03-31,,2026-03-31,2.7
000817,2026-12-NONE,NONE,,NONE,20.4
000821,2026-02-02,2026-02-02,,2026-02-02,4.6
000825,2026-06-22,2026-06-22,,2026-06-22,6.2
000829,2026-03-20,2026-03-20,,2026-03-20,6.0
000832,2026-07-16,2025-07-15,b,2025-07-15,5.6
000838,2026-02-21,2026-02-21,,2026-02-21,2.1
000845,2026-06-17,2026-06-17,,2026-06-17,5.4
000848,2026-05-21,2021-05-20,,2021-05-20,17.8
000853,2026-09-24,2026-09-24,,2026-09-24,1.4
000856,2026-06-03,2026-06-03,,2026-06-03,6.9
000859,2021-10-28,NONE,,NONE,7.9
000863,2021-10-22,2020-10-NONE,2,2020-10-NONE,1.6
000867,2021-10-23,NONE,2,NONE,25.6
000871,2021-10-15,2021-10-15,,2021-10-15,4.2
000875,2021-03-22,2021-03-22,,2021-03-22,6.1
000878,2023-04-03,NONE,t,NONE,9.0
000881,2021-06-08,2021-06-08,,2021-06-08,4.4
000884,2021-07-03,NONE,2,NONE,10.5
000887,2021-12-04,2021-01-02,,2021-12-04,14.8
000890,2021-04-05,2021-04-05,,2021-04-05,5.0
000893,2022-02-07,2022-02-07,,2022-02-07,6.2
000897,2025-05-19,2025-05-19,,2025-05-19,20.4
000900,2022-09-02,2022-09-02,,2022-09-02,8.7
000904,2021-08-31,2021-08-22,,2021-08-22,4.6
000907,2022-01-NONE,2022-01-NONE,,2022-01-NONE,6.0
000911,2022-05-05,2022-05-05,,2022-05-05,6.6
000914,2021-07-21,2021-07-21,,2021-07-21,5.9
000918,2021-09-17,2020-04-20,,2021-05-17,9.6
000921,2022-02-26,2022-02-26,,2022-02-26,4.4
000925,NONE-02-02,NONE-02-02,,NONE-02-02,4.2
000928,2022-03-13,2022-03-13,,2022-03-13,7.2
000931,2021-07-29,2021-07-29,,2021-07-29,4.6
000934,2021-02-10,2021-01-25,2,2021-02-10,4.6
000938,2022-06-11,2022-06-11,,2022-06-11,4.7
000942,2021-05-29,2021-05-29,2,2021-05-29,7.8
000947,2021-09-30,2021-09-30,,2021-09-30,3.1
000950,2022-09-16,2022-09-16,,2022-09-16,7.5
000953,2021-02-05,2021-02-07,2,2021-02-07,7.4
000957,2021-02-22,2021-01-29,2,2021-02-22,6.4
000960,2022-07-19,2022-07-19,,2022-07-19,3.7
000964,2023-11-14,2023-11-14,,2023-11-14,5.5
000967,2022-10-17,2022-10-17,,2022-10-17,7.3
000970,2022-06-30,2022-06-30,,2022-06-30,7.8
000975,2023-08-03,2023-08-03,,2023-08-03,5.5
000978,2021-03-11,2022-02-29,,2022-02-29,22.3
000982,2022-02-15,NONE,t,NONE,17.9
000985,2021-12-28,2021-12-28,,2021-12-28,5.0
000990,2020-07-21,NONE,,NONE,14.8
000993,NONE-02-18,NONE,,NONE,22.0
000996,NONE-02-19,NONE,,NONE,20.7
000999,2021-11-11,2021-11-11,2b,2021-11-11,7.8
001004,2020-08-10,NONE,,NONE,27.9
001007,2022-06-29,2022-06-29,2,2022-06-29,5.4
001012,2021-11-10,2021-11-10,2,2021-11-11,5.8
001015,2022-01-11,2022-01-11,,2022-01-11,6.1
001018,2021-05-15,NONE,,NONE,18.0
001022,2021-06-28,NONE,,NONE,12.2
001025,2020-12-09,2020-12-09,,2020-12-09,30.8
001028,2021-07-07,2021-08-01,2,2021-08-01,5.6
001032,2019-07-16,2019-07-16,,2019-07-16,4.8
001036,2021-10-07,2021-10-07,2,2021-10-07,20.6
001039,2021-12-28,2021-12-28,,2021-12-28,3.3
001042,2021-09-13,2021-09-13,d,2021-09-13,4.7
001045,2021-04-30,2021-04-30,,2021-04-30,3.1
001049,2022-01-06,2022-01-06,,2022-01-06,5.5
001052,2022-12-20,2022-12-20,,2022-12-20,6.7
001055,2022-08-10,2022-08-10,,2022-08-10,5.9
001060,2022-06-23,2022-06-23,,2022-06-23,5.7
001064,2022-01-04,2022-01-04,,2022-01-04,7.4
001067,2021-12-06,2021-01-12,,2021-12-06,4.9
001070,NONE-01-24,NONE-01-24,,NONE-01-24,2.6
001074,2021-09-30,2021-09-30,,2021-09-30,18.7
001078,2023-09-24,2023-09-24,,2023-09-24,6.9
001081,2021-06-17,2021-06-17,,2021-06-17,6.7
001084,2021-07-09,2021-07-01,,2021-07-01,7.1
001087,2022-06-14,2022-06-14,,2022-06-14,4.0
001090,2021-04-16,2021-04-16,2,2021-04-16,9.5
001094,2022-01-12,2022-01-12,2,2021-01-13,4.9
001097,2021-06-11,2021-01-01,2,2021-11-06,9.7
001101,2021-03-14,2021-01-14,2,2021-03-14,5.3
001104,2021-08-26,2021-08-26,2,2021-08-26,5.6
001107,2021-02-28,2021-02-28,,2021-02-28,1.9
001110,2021-03-22,2021-03-02,,2024-03-22,5.4
001113,2023-11-15,2023-11-15,,2023-11-15,5.6
001116,2022-01-12,2022-01-12,,2028-12-01,3.7
001120,2021-12-16,2021-12-01,,2021-12-01,3.6
001123,2021-10-09,2021-10-09,,2021-10-09,9.5
001126,2021-12-28,2021-12-28,,2021-12-28,3.4
001129,NONE-02-07,NONE,,NONE,14.8
001132,2021-02-19,2020-12-12,2,2021-02-19,5.2
001135,2022-09-24,2022-09-24,,2022-09-24,4.5
001138,2021-10-23,2021-10-23,,2021-10-23,4.3
001141,2022-03-14,2022-03-14,2,2022-03-14,9.4
001145,2021-05-25,2021-05-25,,2021-05-25,4.4
001148,2022-07-31,2022-07-31,,2022-07-31,4.9
001151,2021-09-18,2021-09-18,,2021-09-18,3.7
001155,2021-09-21,2021-09-21,,2021-09-21,11.9
001158,2021-08-10,2021-08-10,,2021-08-10,4.5
001161,2021-04-23,2021-04-23,,2021-04-23,3.5
001164,2021-03-01,2021-03-01,,2021-03-01,6.8
001169,2021-08-31,2021-08-31,,2021-08-31,4.2
001172,2021-09-NONE,2021-09-NONE,,2021-09-NONE,8.8
001175,2021-09-07,2021-09-07,d,2021-09-07,4.1
001178,2021-12-01,NONE,,NONE,10.7
001182,2022-04-14,2022-04-14,,2022-04-14,3.3
001185,2021-09-28,2021-09-26,2,2021-09-28,8.6
001190,2019-06-28,2019-06-28,2,2019-06-28,8.8
001193,2021-02-11,2021-02-11,2,2021-02-11,6.8
001197,2021-10-10,2021-10-10,,2021-10-10,4.9
001200,2021-10-20,2020-10-21,2,2020-10-21,5.4
001204,2023-02-28,2023-02-28,,2023-02-28,5.3
001207,2020-08-18,2020-08-18,,2020-08-18,10.9
001210,2021-08-03,2021-08-03,,2021-08-03,5.6
001213,2021-05-15,2021-05-15,,2021-05-15,14.3
001217,2022-05-30,2022-05-30,,2022-05-30,4.3
001220,2021-01-14,2021-01-14,,2021-01-14,3.2
001223,2021-04-11,2021-04-11,,2021-04-11,7.0
001226,2022-06-27,2020-12-28,2,2022-06-27,10.1
001229,2021-10-28,2021-10-28,,2021-10-28,5.1
001232,2021-05-05,2021-05-05,,2021-05-05,6.3
001236,NONE-01-28,NONE-01-28,,NONE-01-28,3.7
001240,2020-12-19,2020-12-19,,2020-12-19,3.7
001244,2023-12-31,2023-12-31,,2023-12-31,4.2
001247,2022-01-19,2022-01-19,2,2022-01-19,6.1
001250,2021-04-11,2021-01-12,2,2021-04-11,7.1
001253,2021-08-19,2021-06-19,,2021-08-11,3.4
001256,2023-07-03,2023-07-03,,2023-07-03,3.2
001259,2021-08-30,2021-08-30,,2021-08-30,19.8
001263,2022-12-03,2022-12-03,,2022-12-03,7.4
001266,2022-06-NONE,2022-06-NONE,,2022-06-NONE,4.6
001270,2021-10-11,2021-10-11,,2021-10-11,3.9
001273,2022-06-17,2022-06-17,,2022-06-17,12.1
001277,2021-11-04,2021-11-04,,2021-11-04,4.4
001280,2022-10-09,2022-10-09,,2022-10-09,4.4
001283,2022-04-23,2022-04-23,,2022-04-23,5.5
001289,2024-11-21,2024-11-21,,2024-11-21,3.0
001293,2020-09-21,2020-09-NONE,,2020-09-NONE,5.8
001296,2023-11-NONE,2023-11-NONE,,2023-11-NONE,16.0
001299,2021-07-28,2021-07-28,,2021-07-28,6.8
001303,2021-09-14,2021-09-14,2,2021-09-14,8.7
001306,2021-07-19,2021-07-19,,2021-07-19,7.1
001309,2021-04-30,2021-04-30,t,2021-04-30,7.9
001312,2022-10-20,2022-10-20,,2022-10-20,5.6
001315,2021-12-09,2021-12-09,,2021-12-09,7.3
001318,2022-12-07,2020-12-07,2,2020-12-07,8.4
001323,2023-07-09,2023-07-09,2,2023-07-09,8.9
001327,2021-07-19,2021-07-19,,2021-07-19,5.8
001332,2021-12-NONE,2021-12-NONE,,2021-12-NONE,4.2
001335,2021-10-26,2021-10-26,,2021-10-26,8.8
001339,2021-06-08,2021-06-08,,2021-06-08,7.1
001342,2021-09-10,2021-09-10,,2021-09-10,8.7
001345,2021-08-27,2021-08-27,,2021-08-27,11.3
001349,2021-08-21,2021-08-21,,2021-08-21,8.2
001352,2022-06-27,2022-06-27,,2022-06-27,6.6
001355,2021-07-22,2021-07-22,,2021-07-22,9.6
001360,2021-09-02,NONE-09-21,,NONE-09-21,9.4
001363,2021-04-NONE,2021-10-13,,2021-10-13,23.7
001367,2021-09-29,2021-09-22,2,2021-09-22,6.3
001370,2021-12-03,2021-12-03,,2021-12-03,8.2
001373,2022-03-07,2022-03-07,,2022-03-07,5.9
001376,2021-12-02,2021-12-02,,2021-12-02,7.2
001379,NONE,2021-01-22,,2021-01-22,5.0
001382,2023-01-05,2023-01-05,,2023-01-05,6.7
001385,2018-09-NONE,NONE,,NONE,15.7
001389,2021-06-20,2021-06-20,,2021-06-20,8.0
001392,2021-02-25,2021-02-25,,2021-02-25,5.4
001395,2021-09-01,NONE,,NONE,20.6
001398,2021-07-23,2021-07-23,,2021-07-23,11.3
001401,2022-01-29,2022-08-NONE,,2022-08-NONE,18.9
001404,2021-01-27,2021-01-27,,2021-01-27,15.3
001407,2021-07-31,2031-07-21,,2031-07-21,1.5
001410,2021-05-25,2021-05-05,,2021-05-05,18.0
001414,2021-07-23,2021-07-24,2,2021-07-24,4.5
001418,2021-07-18,2021-07-18,,2021-07-18,6.6
001422,2021-11-NONE,2021-11-NONE,,2021-11-NONE,4.1
001426,2020-04-17,2020-04-17,,2020-04-17,7.4
001430,2021-01-23,2021-01-01,,2021-01-01,6.3
001433,2021-09-29,2021-09-29,,2021-09-29,4.2
001437,2021-08-29,2021-08-29,,2021-08-29,4.6
001441,2021-06-24,2021-06-24,,2021-06-24,7.3
001444,2021-09-06,2021-09-06,,2021-09-06,3.9
001448,2022-07-22,2022-07-22,,2022-07-22,9.2
001451,2022-04-26,2022-04-26,,2022-04-26,5.1
001454,2022-04-02,2022-04-02,,2022-04-02,10.7
001457,2022-06-28,2022-06-28,,2022-06-28,8.8
001460,2022-11-18,2022-11-18,,2022-11-18,7.0
001464,2022-11-18,2022-11-18,,2022-11-18,5.3
001467,2020-11-03,2031-01-16,,2031-01-16,22.7
001470,2021-12-29,2021-12-29,,2021-12-29,6.4
001473,2022-02-17,2022-02-17,,2022-02-17,4.2
001476,2022-05-10,2020-11-01,2,2020-11-01,13.0
001480,NONE,2020-12-18,m,2020-12-18,8.5
001484,2022-09-28,2022-09-28,,2022-09-28,6.1
001487,2022-12-08,2022-01-08,,2022-01-08,5.9
001491,2023-07-08,2023-07-08,d,2023-07-08,12.8
001494,2023-08-17,NONE,,NONE,18.7
001498,2021-06-30,2021-06-30,,2021-06-30,13.6
001502,2021-06-24,2021-06-24,,2021-06-24,5.9
001505,2021-01-27,2021-01-27,,2021-01-27,5.1
001508,2021-10-19,2021-10-19,,2021-10-19,4.9
001513,2018-05-16,2018-05-16,,2018-05-16,5.1
001518,2022-12-07,2022-12-07,,2022-12-07,5.1
001522,2021-06-14,2021-06-14,2,2021-06-14,8.1
001525,2021-06-25,2021-06-25,,2021-06-25,7.7
001528,2021-06-25,2021-06-25,,2021-06-25,4.1
001531,2022-06-06,2022-06-06,,2022-06-06,5.5
001535,2022-07-11,2022-07-11,,2022-07-11,4.4
001539,2022-01-18,2022-01-18,,2022-01-18,7.1
001542,2022-01-22,2022-01-22,,2022-01-22,2.1
001545,2021-08-02,2021-08-02,,2021-08-02,4.5
001548,2022-09-28,NONE,2,NONE,20.5
001551,2021-10-09,2021-10-09,,2021-10-09,4.5
001556,2022-03-16,2022-03-16,2,2022-03-16,9.4
001560,2020-11-25,2020-11-25,,2020-11-25,9.9
001563,2020-08-05,NONE,2,NONE,22.9
001566,2020-04-23,2020-04-23,,2020-04-23,6.5
001571,2021-06-11,2021-06-11,,2021-06-11,4.4
001575,2022-03-27,2022-03-22,,2022-03-27,5.3
001578,2022-11-05,2022-11-05,,2022-11-05,6.0
001582,2021-11-05,2021-11-05,,2021-11-05,4.0
001586,2021-04-20,2021-04-20,,2021-04-20,3.8
001592,2022-01-05,2022-01-05,,2022-01-05,2.6
001595,2021-12-13,2021-12-13,,2021-12-13,4.1
001598,2021-03-07,2018-02-NONE,2,2018-02-NONE,5.3
001601,2021-02-11,2021-02-11,,2021-02-11,5.4
001605,2021-03-06,2021-03-06,,2021-03-06,8.0
001608,2021-06-29,2021-06-29,,2021-06-29,4.0
001611,2021-02-12,2021-02-12,,2021-02-12,5.3
001614,2020-09-03,2020-09-03,,2020-09-03,5.9
001617,2021-12-15,2021-12-15,,2021-12-15,4.8
001620,2022-07-19,2022-07-19,,2022-07-19,5.2
001626,2021-07-03,2021-07-03,,2021-07-03,3.7
001630,2022-10-21,2022-10-21,,2022-10-21,5.2
001633,2021-05-12,2021-05-12,,2021-05-12,9.3
001637,2021-04-12,2021-04-12,,2021-04-12,4.6
001640,2021-02-28,2021-02-28,,2021-02-28,12.8
001643,2021-10-16,2021-10-16,,2021-10-16,7.9
001646,2021-10-12,NONE,,NONE,11.2
001649,2019-08-18,2021-01-21,,2019-08-18,5.8
001652,2021-03-09,2021-03-09,,2021-03-09,5.4
001655,2019-09-12,2019-09-12,,2019-09-12,8.1
001659,2022-10-05,2022-10-05,,2022-10-05,7.6
001663,2020-08-29,2020-08-29,,2020-08-29,7.5
001667,2021-09-14,2021-09-14,,2021-09-14,6.6
001670,2021-10-23,2021-10-23,2,2021-10-23,8.7
001673,2021-05-19,2021-05-19,,2021-05-19,12.2
001676,2021-03-15,2021-03-15,,2021-03-15,6.0
001681,2022-10-22,2022-10-22,,2022-10-22,5.8
001684,2021-11-14,2021-11-14,,2021-11-14,4.3
001687,2020-11-27,2020-11-27,,2020-11-27,4.6
001691,2020-08-16,2020-08-16,,2020-08-16,8.1
001695,2022-07-01,2022-07-01,,2022-07-01,5.8
001699,2021-12-22,2021-12-22,,2021-12-22,4.9
001702,2021-05-17,2021-05-17,,2021-05-17,5.9
001705,2021-06-04,2021-06-04,,2021-06-04,6.0
001709,2021-04-12,2021-04-12,,2021-04-12,4.3
001712,2021-07-18,2021-07-18,2,2021-07-18,6.9
001715,2021-02-07,2021-02-07,,2021-02-07,3.9
001718,2021-02-08,2021-02-08,,2021-02-08,1.6
001721,2021-07-06,2021-07-06,2,2021-07-06,8.8
001724,2021-05-13,2021-05-13,,2021-05-13,3.4
